"","V1","V2","long","lat"
"1116","GOOD TASTE 360 INC","360 E 116TH ST,MANHATTAN NY,10029",-73.9359014,40.7959576
"1117","GOOD TASTE #1","235 KINGSTON AVE,BROOKLYN NY,11213",-73.9417673,40.6718791
"1118","GOOD TASTE","126 HULL ST,BROOKLYN NY,11233",-73.9108957,40.6793738
"1119","GOOD TASTE","187 W. BURNSIDE AVE,BRONX NY,10453",-73.9150746,40.8544073
"1120","GOOD STUFF DINER","109 WEST   14 STREET,MANHATTAN NY,10011",-73.9972715,40.7378619
"1121","GOOD SHEPHERD SERVICES","337 EAST   17 STREET,MANHATTAN NY,10003",-73.9818642,40.7337774
"1122","GOOD RESTAURANT","89 GREENWICH AVENUE,MANHATTAN NY,10014",-74.0018114,40.7372741
"1123","GOOD NIGHT SONNY","134 1ST AVE,MANHATTAN NY,10009",-73.9849976,40.7276766
"1124","GOOD LUCKY CHINESE FOOD INC","256 MARCUS GARVEY BOULEVARD,BROOKLYN NY,11221",-73.9394499,40.6888274
"1125","GOOD LUCK CHINESE RESTAURANT","4516 48TH AVE,QUEENS NY,11377",-73.919769,40.7391638
"1126","GOOD KITCHEN SEAFOOD RESTAURANT","13529 37 AVENUE,QUEENS NY,11354",-73.8321798,40.7615159
"1127","GOOD JOY","216 DEKALB AVE,BROOKLYN NY,11205",-73.9706764,40.6893797
"1128","GOOD HOPE RESTAURANT","1683 FLATBUSH AVENUE,BROOKLYN NY,11210",-73.9435979,40.6292505
"1129","GOOD HOPE RESTAURANT","121-15 LIBERTY AVE,QUEENS NY,11419",-73.8218666,40.6871445
"1130","GOOD HEALTH NATURAL CAFE","1435 1 AVENUE,MANHATTAN NY,10021",-73.9550485,40.7695246
"1131","GOOD HARVEST","13342 39TH AVE,QUEENS NY,11354",-73.832643,40.759295
"1132","GOOD GOOD TASTE","5806 8 AVENUE,BROOKLYN NY,11220",-74.008754,40.636584
"1133","GOOD GOOD TASTE","13 MARKET ST,MANHATTAN NY,10002",-73.9947839,40.7134005
"1134","GOOD GOOD TASTE","13 MARKET STREET,MANHATTAN NY,10002",-73.9947839,40.7134005
"1135","GOOD FRIENDS RESTAURANT","9528 AVENUE L,BROOKLYN NY,11236",-73.8959604,40.6379344
"1136","GOOD FRIENDS NOODLE HOUSE","11000 ROCKAWAY BOULEVARD,QUEENS NY,11420",-73.8032797,40.6745381
"1137","GOOD FRIENDS CHINESE RESTAURANT","1376 NOSTRAND AVENUE,BROOKLYN NY,11226",-73.950076,40.6531291
"1138","GOOD FRIEND RESTAURANT","114 E BURNSIDE AVE,BRONX NY,10453",-73.9053628,40.852944
"1139","GOOD FRIEND RESTAURANT","176 MARCUS GARVEY BLVD,BROOKLYN NY,11221",-73.9401589,40.6922623
"1140","GOOD FRIEND CHINESE RESTAURANT","270 TOMPKINS AVENUE,BROOKLYN NY,11216",-73.9451786,40.6887761
"1141","GOOD FORTUNE RESTAURANT","4645 KISSENA BOULEVARD,QUEENS NY,11355",-73.8177395,40.7497707
"1142","GOOD FOOD BY SHAE","2317 MERMAID AVENUE,BROOKLYN NY,11224",-73.9907523,40.5761552
"1143","GOOD FAMILY BAKERY","1317 AVENUE U,BROOKLYN NY,11229",-73.9576928,40.5988987
"1144","GOOD ENOUGH TO EAT (A.G. BISTRO)","520 COLUMBUS AVENUE,MANHATTAN NY,10024",-73.9727735,40.7859871
"1145","GOOD EATS","6932 GRAND AVENUE,QUEENS NY,11378",-73.8942174,40.7263012
"1146","GOOD DISH CAFE","754 5 AVENUE,MANHATTAN NY,10019",-73.9742096,40.7635065
"1147","GOOD DAY RESTAURANT","6202 18 AVENUE,BROOKLYN NY,11204",-73.9887368,40.6208897
"1148","GOOD COMPANY TAVERN","25332 NORTHERN BOULEVARD,QUEENS NY,11362",-73.7345983,40.7718143
"1149","GOOD CO","10 HOPE STREET,BROOKLYN NY,11211",-73.957586,40.7136455
"1150","GOOD CHINESE RESTAURANT","663 KNICKERBOCKER AVENUE,BROOKLYN NY,11221",-73.9115677,40.6952044
"1151","GOOD CENTURY CAFE","243 GRAND STREET,MANHATTAN NY,10002",-73.9944395,40.7181579
"1152","GOOD BROTHERS OF BROOKLYN","6102 7TH AVE,BROOKLYN NY,11220",-74.012674,40.63628
"1153","GOOD BEER","422 EAST    9 STREET,MANHATTAN NY,10009",-73.9838583,40.7275882
"1154","GONZALEZ Y GONZALEZ","192 MERCER STREET,MANHATTAN NY,10012",-73.9970382,40.7262028
"1155","GONG THAI RESTAURANT","173 EAST 99 STREET,MANHATTAN NY,10029",-73.9482732,40.7874046
"1156","GONG CHA","1 CATHERINE ST,MANHATTAN NY,10038",-73.9974046,40.7139436
"1157","GONG CHA","209 E 14TH ST,MANHATTAN NY,10003",-73.9862579,40.7331968
"1158","Gong Cha","13620 ROOSEVELT AVE,QUEENS NY,11354",-73.8290939,40.759362
"1159","GONG CHA","4006 UNION ST,QUEENS NY,11354",-73.8265642,40.7601904
"1160","GONG CHA","12 W 32ND ST,MANHATTAN NY,10001",-73.9865458,40.7473816
"1161","Gong Cha","75 W 38TH ST,MANHATTAN NY,10018",-73.9856369,40.7523195
"1162","GOLOSI","1304 2 AVENUE,MANHATTAN NY,10065",-73.9597559,40.7664778
"1163","GOLOKA JUICE BAR","325 E 5TH ST,MANHATTAN NY,10003",-73.9877017,40.7265062
"1164","GOLF MANHATTAN","108 WEST   39 STREET,MANHATTAN NY,10018",-73.9861723,40.7530243
"1165","GOLF & BODY NYC","883 6 AVENUE,MANHATTAN NY,10001",-73.989165,40.748452
"1166","GOLDMAN SACHS","200 WEST STREET,MANHATTAN NY,10282",-74.0142802,40.7148673
"1167","Golding Cafe (NEW YORK UNIVERSITY LAW SCHOOL - VANDERBILT HALL)","40 WASHINGTON SQUARE SOUTH,MANHATTAN NY,10012",-73.9994908,40.7305445
"1168","GOLDEN Z RESTAURANT","1410 AVENUE U,BROOKLYN NY,11229",-73.9569094,40.5985883
"1169","GOLDEN WOKS","159 CHRISTOPHER STREET,MANHATTAN NY,10014",-74.008371,40.7328638
"1170","GOLDEN WOK RC INC","4218 43RD AVE,QUEENS NY,11104",-73.9215504,40.7451154
"1171","GOLDEN WOK CHINESE RESTAURANT","209 8TH AVE,MANHATTAN NY,10011",-73.9998543,40.7439414
"1172","GOLDEN WOK","10403 GLENWOOD RD,BROOKLYN NY,11236",-73.8971059,40.6487896
"1173","GOLDEN WAY CHINESE RESTAURANT","13309 CROSS BAY BOULEVARD,QUEENS NY,11417",-73.8429243,40.6750427
"1174","GOLDEN UNICORN GOURMET","18 E. BROADWAY,MANHATTAN NY,10002",-73.9971814,40.7136831
"1175","GOLDEN TIGER CUISINE","4283 MAIN ST,QUEENS NY,11355",-73.826981,40.753169
"1176","GOLDEN THEATRE","252 WEST   45 STREET,MANHATTAN NY,10036",-73.9879687,40.7587209
"1177","GOLDEN TERRACE BANQUET HALL","12023 ATLANTIC AVENUE,QUEENS NY,11418",-73.8265906,40.6947732
"1178","GOLDEN STEAMER","1964 86TH ST,BROOKLYN NY,11214",-73.9990104,40.6047854
"1179","GOLDEN STEAMER","143 MOTT STREET,MANHATTAN NY,10013",-73.996815,40.718765
"1180","GOLDEN STARS PIZZA","4305 16 AVENUE,BROOKLYN NY,11204",-73.98191,40.6340828
"1181","GOLDEN STAR GARDEN","1384 EAST GUNHILL ROAD,BRONX NY,10469",-73.8456101,40.8699545
"1182","GOLDEN STAR","3719 CHURCH AVENUE,BROOKLYN NY,11203",-73.94219,40.651362
"1183","GOLDEN STAR","2110 CLOVE RD,STATEN ISLAND NY,10305",-74.0833922,40.6031241
"1184","GOLDEN SANDS CAFE","1924 AVENUE U,BROOKLYN NY,11229",-73.9517668,40.5990999
"1185","GOLDEN SAND SEAFOOD RESTAURANT","3941 EAST BROADWAY,MANHATTAN NY,10002",-73.9413769,40.8391159
"1186","GOLDEN RING","595 BEDFORD AVENUE,BROOKLYN NY,11211",-73.9606456,40.7037291
"1187","GOLDEN RING","4342 WHITE PLAINS RD,BRONX NY,10466",-73.855226,40.8966662
"1188","GOLDEN PUNJAB INDIAN RESTAURANT","13002 101 AVENUE,QUEENS NY,11419",-73.8168362,40.6923446
"1189","GOLDEN PLACE","486 KINGS HIGHWAY,BROOKLYN NY,11223",-73.9717194,40.604048
"1190","GOLDEN PIZZA","504 EAST  138 STREET,BRONX NY,10454",-73.9194763,40.807466
"1191","GOLDEN PHOENIX CHINESE RESTAURANT","5646 RIVERDALE AVE,BRONX NY,10471",-73.9041884,40.9056123
"1192","GOLDEN PHOENIX","5646 RIVERDALE AVENUE,BRONX NY,10471",-73.9041884,40.9056123
"1193","GOLDEN PEKING CHINESE","1581 FLATBUSH AVE,BROOKLYN NY,11210",-73.9468931,40.6321155
"1194","GOLDEN PASTRY SHOP","1 CORSON AVENUE,STATEN ISLAND NY,10301",-74.0789643,40.6384205
"1195","GOLDEN PANDA CHINESE RESTAURANT","2824 FULTON STREET,BROOKLYN NY,11207",-73.8903626,40.6780805
"1196","GOLDEN PALACE GOURMET","14009 CHERRRY AVENUE,QUEENS NY,11355",-73.8226185,40.7542207
"1197","GOLDEN PALACE CHINESE RESTAURANT","682 CASTLE HILL AVENUE,BRONX NY,10473",-73.8481381,40.8210022
"1198","GOLDEN PALACE CHINESE FOOD","1757 ARTHUR KILL ROAD,STATEN ISLAND NY,10312",-74.1973222,40.5597173
"1199","GOLDEN PALACE","1451 UNION PORT ROAD,BRONX NY,10462",-73.8554554,40.835087
"1200","GOLDEN MANNA BAKERY","16 BOWERY ST,MANHATTAN NY,10013",-73.9975439,40.7145761
"1201","GOLDEN KRUST CARRIBBEAN BAKERY & GRILL","1293 FULTON STREET,BROOKLYN NY,11216",-73.9494634,40.6805429
"1202","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","601 8 AVENUE,MANHATTAN NY,10018",-73.991352,40.755652
"1203","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","1706 ATLANTIC AVE,BROOKLYN NY,11213",-73.9340748,40.6771916
"1204","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","8719 AVENUE D,BROOKLYN NY,11236",-73.9131851,40.6455072
"1205","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","1299 BOSTON ROAD,BRONX NY,10456",-73.9002194,40.8314954
"1206","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","2223 CHURCH AVE,BROOKLYN NY,11226",-73.9579614,40.6505707
"1207","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","1617 CHURCH AVENUE,BROOKLYN NY,11226",-73.9644456,40.6491442
"1208","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","691 CO-OP CITY BOULEVARD,BRONX NY,10475",-73.8249813,40.8807885
"1209","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","3818 DYRE AVENUE,BRONX NY,10466",-73.8311339,40.888486
"1210","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","86 EAST   98 STREET,BROOKLYN NY,11212",-73.9227923,40.6644599
"1211","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","1381 EAST GUNHILL ROAD,BRONX NY,10469",-73.8452538,40.8702841
"1212","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","1838 EAST NEW YORK AVENUE,BROOKLYN NY,11207",-73.9005129,40.6763243
"1213","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","4108 FARRAGUT RD,BROOKLYN NY,11210",-73.9372727,40.6366986
"1214","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","21 FLATBUSH AVE,BROOKLYN NY,11217",-73.9799322,40.6880236
"1215","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","568 FLATBUSH AVENUE,BROOKLYN NY,11225",-73.9608682,40.6597955
"1216","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","13858 FRANCIS LEWIS BOULEVARD,QUEENS NY,11422",-73.7374138,40.6675926
"1217","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","823 FRANKLIN AVENUE,BROOKLYN NY,11225",-73.9578742,40.6701136
"1218","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","1511 FULTON STREET,BROOKLYN NY,11216",-73.9409183,40.6801116
"1219","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","918B FULTON STREET,BROOKLYN NY,11238",-73.964263,40.6827576
"1220","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","12 GRAND CENTRAL STATION,MANHATTAN NY,10017",-73.9772294,40.7527262
"1221","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","135 GUNHILL ROAD,BRONX NY,10467",-73.8791125,40.8815584
"1222","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","21873 HEMPSTEAD AVENUE,QUEENS NY,11429",-73.7307985,40.712002
"1223","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","139 LAWRENCE STREET,BROOKLYN NY,11201",-73.9859943,40.6917962
"1224","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","456 LENOX AVENUE,MANHATTAN NY,10037",-73.9419039,40.8125298
"1225","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","2085 LEXINGTON AVENUE,MANHATTAN NY,10035",-73.9368486,40.8047776
"1226","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","20008 LINDEN BLVD,QUEENS NY,11412",-73.7467132,40.6959917
"1227","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","23416 LINDEN BOULEVARD,QUEENS NY,11411",-73.7277858,40.6905574
"1228","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","621 LIVONIA AVENUE,BROOKLYN NY,11207",-73.8944146,40.6648673
"1229","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","1516 MERMAID AVE,BROOKLYN NY,11224",-73.9831716,40.5766791
"1230","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","23004 MERRICK BOULEVARD,QUEENS NY,11413",-73.7649814,40.6814011
"1231","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","1438 METROPOLITAN AVENUE,BRONX NY,10462",-73.8606627,40.8359645
"1232","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","1862 NOSTRAND AVE,BROOKLYN NY,11226",-73.9485895,40.6402427
"1233","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","1014 NOSTRAND AVENUE,BROOKLYN NY,11225",-73.9509733,40.6636776
"1234","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","2124 NOSTRAND AVENUE,BROOKLYN NY,11210",-73.9479838,40.6335771
"1235","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","9221 PARSONS BOULEVARD,QUEENS NY,11433",-73.7996239,40.7028722
"1236","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","1364 PENNSYLVANIA AVENUE,BROOKLYN NY,11239",-73.8822275,40.6481427
"1237","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","1655 PITKIN AVENUE,BROOKLYN NY,11212",-73.9121172,40.6696393
"1238","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","1936 RALPH AVENUE,BROOKLYN NY,11234",-73.9191268,40.6303261
"1239","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","14710 ROCKAWAY BLVD,QUEENS NY,11436",-73.7903869,40.6731814
"1240","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","1430 ROCKAWAY PARKWAY,BROOKLYN NY,11236",-73.9025769,40.6451383
"1241","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","1887 ROCKAWAY PARKWAY,BROOKLYN NY,11236",-73.8923596,40.6365321
"1242","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","22324 S CONDUIT AVE,QUEENS NY,11413",-73.7540406,40.6652274
"1243","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","9058 SUTPHIN BOULEVARD,QUEENS NY,11435",-73.808241,40.701275
"1244","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","3131 THOMSON AVENUE,QUEENS NY,11101",-73.9341614,40.7449824
"1245","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","267 UTICA AVENUE,BROOKLYN NY,11213",-73.9307875,40.6694281
"1246","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","872 UTICA AVENUE,BROOKLYN NY,11203",-73.9306703,40.6519273
"1247","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","31 VICTORY BOULEVARD,STATEN ISLAND NY,10301",-74.076436,40.6379853
"1248","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","2521 WEBSTER AVENUE,BRONX NY,10458",-73.8917762,40.8615844
"1249","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","47 WEST   14 STREET,MANHATTAN NY,10011",-73.9957459,40.7371913
"1250","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","121 WEST  125 STREET,MANHATTAN NY,10027",-73.9465567,40.8085797
"1251","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","2718 WHITE PLAINS RD,BRONX NY,10467",-73.8670216,40.8660699
"1252","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","3538 WHITE PLAINS ROAD,BRONX NY,10467",-73.8655919,40.8780802
"1253","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","4182 WHITE PLAINS ROAD,BRONX NY,10466",-73.8573467,40.8929225
"1254","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","4708 WHITE PLAINS ROAD,BRONX NY,10470",-73.8496814,40.903784
"1255","GOLDEN KRUST BAKERY","9529 CHURCH AVE,BROOKLYN NY,11212",-73.9157293,40.655807
"1256","GOLDEN KRUST","13338 SPRINGFIELD BLVD,QUEENS NY,11413",-73.7534199,40.6804196
"1257","GOLDEN KRUST","3812 WHITE PLAINS RD,BRONX NY,10467",-73.8623009,40.8839097
"1258","GOLDEN KITCHEN","2921 ASTORIA BOULEVARD,QUEENS NY,11102",-73.9189027,40.7704955
"1259","GOLDEN KITCHEN","7909 JAMAICA AVENUE,QUEENS NY,11421",-73.8514729,40.6939302
"1260","GOLDEN KING BAKERY","9092 BOWERY,MANHATTAN NY,10013",-73.9958059,40.7166635
"1261","GOLDEN IMPERIAL SEAFOOD RESTAURANT","618 62 STREET,BROOKLYN NY,11220",-74.014633,40.6364725
"1262","GOLDEN HOUSE RESTAURANT","10504 LIBERTY AVE,QUEENS NY,11417",-73.835876,40.682281
"1263","GOLDEN HOUSE CHINESE RESTAURANT","3512 30 AVENUE,QUEENS NY,11103",-73.9178443,40.7650585
"1264","GOLDEN HORSE RESTAURANT","2185 MORRIS AVENUE,BRONX NY,10453",-73.9033847,40.8561516
"1265","GOLDEN HORSE CHINESE REST","792 NEW LOTS AVE,BROOKLYN NY,11208",-73.8812598,40.6667731
"1266","GOLDEN HING","1082 BEDFORD AVE,BROOKLYN NY,11216",-73.9550757,40.6877179
"1267","GOLDEN HARBOR RESTAURANT","8216 63 AVENUE,QUEENS NY,11379",-73.8738589,40.7221013
"1268","GOLDEN GATE EXPRESS","300 WEST  231 STREET,BRONX NY,10463",-73.9088073,40.8808539
"1269","GOLDEN FUNG WONG BAKERY","41 MOTT STREET,MANHATTAN NY,10013",-73.9990244,40.7151647
"1270","GOLDEN FOUNTAIN RESTAURANT","3925 BAYCHESTER AVE,BRONX NY,10466",-73.8424954,40.8891306
"1271","GOLDEN FOREST","353 GRAND ST,MANHATTAN NY,10002",-73.9894713,40.7166501
"1272","GOLDEN FLOWER KITCHEN","1772 WESTCHESTER AVENUE,BRONX NY,10472",-73.867381,40.8313255
"1273","GOLDEN EAGLE RESTAURANT","97579 MORRIS PARK AVENUE,BRONX NY,10462",-73.8605747,40.8463842
"1274","GOLDEN EAGLE II","682 MORRIS PARK AVE,BRONX NY,10462",-73.866352,40.844909
"1275","Golden Eagle Diner","2107 WILLIAMSBRIDGE RD,BRONX NY,10461",-73.85565,40.8556556
"1276","GOLDEN DYNASTY REST","6316 BAY PARKWAY,BROOKLYN NY,11204",-73.9808055,40.6148032
"1277","GOLDEN DRAGON RESTAURANT","123 EAST TREMONT AVENUE,BRONX NY,10453",-73.9068817,40.8506816
"1278","GOLDEN DRAGON RESTAURANT","394 METROPOLITAN AVENUE,BROOKLYN NY,11211",-73.9552166,40.7138306
"1279","GOLDEN DRAGON RESTAURANT","4413 NEW UTRECHT AVE,BROOKLYN NY,11219",-73.9940993,40.6402148
"1280","GOLDEN DRAGON III","152 NAGLE AVE,MANHATTAN NY,10040",-73.9254072,40.8615233
"1281","GOLDEN DOVE DINER","3281 RICHMOND AVENUE,STATEN ISLAND NY,10312",-74.1690758,40.5589568
"1282","GOLDEN CROWN BAKERY","2214 86 STREET,BROOKLYN NY,11214",-73.9936088,40.6015013
"1283","GOLDEN CREPES","82 2ND AVE,MANHATTAN NY,10003",-73.9888985,40.726472
"1284","GOLDEN CREPES","262A WEST   15 STREET,MANHATTAN NY,10011",-74.0018482,40.7401296
"1285","GOLDEN CORNER NOODLES","4215 COLLEGE POINT BOULEVARD,QUEENS NY,11355",-73.8329513,40.7544435
"1286","GOLDEN CITY RESTAURANT","4013 82 STREET,QUEENS NY,11373",-73.8836393,40.7472129
"1287","GOLDEN CITY CHINESE TAKEOUT","238 WEST  231 STREET,BRONX NY,10463",-73.9062198,40.8794863
"1288","GOLDEN CITY CHINESE RESTAURANT","423 9 AVENUE,MANHATTAN NY,10001",-73.996737,40.7533
"1289","GOLDEN CITY CHINESE KITCHEN","805 SOUNDVIEW AVENUE,BRONX NY,10473",-73.8666786,40.8216288
"1290","GOLDEN CITY","2545 AMSTERDAM AVENUE,MANHATTAN NY,10033",-73.9283108,40.8513311
"1291","GOLDEN CHOPSTICKS CHINESE RESTAURANT","789 FRANKLIN AVENUE,BROOKLYN NY,11238",-73.9573339,40.6718517
"1292","GOLDEN CHINA PAVILION","2102 EASTCHESTER RD,BRONX NY,10461",-73.8437057,40.8562721
"1293","GOLDEN CHINA","881 E GUN HILL RD,BRONX NY,10467",-73.8607843,40.8757951
"1294","GOLDEN CHINA","1013 SUTTER AVENUE,BROOKLYN NY,11208",-73.881446,40.671596
"1295","GOLDEN CHICKEN","17944 HILLSIDE AVENUE,QUEENS NY,11432",-73.7827852,40.7126304
"1296","GOLDEN CARRIAGE","3527 FARRINGTON STREET,QUEENS NY,11354",-73.8312382,40.7635871
"1297","GOLDEN BUN BAKERY","2180 86 STREET,BROOKLYN NY,11214",-73.9942,40.6018813
"1298","GOLDEN BOWL RESTAURANT","51 DIVISION ST,MANHATTAN NY,10002",-73.9950932,40.7141237
"1299","GOLDEN BIRD","1669 NOSTRAND AVENUE,BROOKLYN NY,11226",-73.9487601,40.6453993
"1300","GOLDEN BAY RESTAURANT","2144 86TH ST,BROOKLYN NY,11214",-73.995152,40.6023542
"1301","GOLDBAR","389 BROOME STREET,MANHATTAN NY,10013",-73.9971177,40.7203748
"1302","GOLD'S GYM","15705 CROSSBAY BOULEVARD,QUEENS NY,11414",-73.8400785,40.6622941
"1303","GOLD STAR JERK CENTER","3768 WHITE PLAINS ROAD,BRONX NY,10467",-73.8625608,40.8833024
"1304","GOLD MINE CAFE","5578 BROADWAY,BRONX NY,10463",-73.9044863,40.8789689
"1305","GOLD DRAGON","1078 BOSTON ROAD,BRONX NY,10456",-73.9051127,40.8268256
"1306","GOLD BAR B BT6","4 PENN PLZ,MANHATTAN NY,10121",-73.993384,40.75048
"1307","GOLD BAR A BTS","4 PENN PLZ,MANHATTAN NY,10121",-73.993384,40.75048
"1308","GOLAN HEIGHTS","2553 AMSTERDAM AVENUE,MANHATTAN NY,10033",-73.9281685,40.8515059
"1309","GOGO-GI","3908 BROADWAY,MANHATTAN NY,10032",-73.9415609,40.8378701
"1310","GOGGAN","364 W 46TH ST,MANHATTAN NY,10036",-73.9902734,40.7605835
"1311","GOEMON CURRY","29 KENMARE ST,MANHATTAN NY,10012",-73.9950999,40.720838
"1312","GOD BLESS RESTAURANT","1709 NOSTRAND AVE,BROOKLYN NY,11226",-73.9486019,40.644228
"1313","GO-GO'S DELI & CONVENIENCE","2218 HYLAN BOULEVARD,STATEN ISLAND NY,10306",-74.1033383,40.5762537
"1314","GO NOODLE","1069 1ST AVE,MANHATTAN NY,10022",-73.962527,40.7593206
"1315","GO NATURAL","0 LAGUARD AIRPORT,QUEENS NY,11371",-73.8739659,40.7769271
"1316","GO GO THAI","144 WEST   19 STREET,MANHATTAN NY,10011",-73.9967099,40.7411179
"1317","GO GO CURRY USA","273 WEST 38 STREET,MANHATTAN NY,10018",-73.9910991,40.7547005
"1318","GO GO CURRY CHELSEA","144 WEST   19 STREET,MANHATTAN NY,10011",-73.9967099,40.7411179
"1319","GO GO CURRY","12 JOHN STREET,MANHATTAN NY,10038",-74.0091249,40.7098261
"1320","GO GO CURRY","231 THOMPSON STREET,MANHATTAN NY,10012",-73.9990111,40.7295
"1321","GO CUPS","1838 2ND AVE,MANHATTAN NY,10128",-73.9473808,40.7833561
"1322","GO CATERING","58 LISPENARD ST,MANHATTAN NY,10013",-74.0029292,40.7193867
"1323","GO BELIEVE BAKERY","239 GRAND ST,MANHATTAN NY,10002",-73.9945592,40.7182597
"1324","GNOCCO","337 EAST   10 STREET,MANHATTAN NY,10009",-73.980247,40.7271558
"1325","GMT TAVERN","142 BLEECKER STREET,MANHATTAN NY,10012",-73.9992253,40.7279984
"1326","GMC TEMAXCAL DELI & GROCERY","163 PARK AVENUE,BROOKLYN NY,11205",-73.9729311,40.6963622
"1327","GLOW THAI RESTAURANT","7107 3 AVENUE,BROOKLYN NY,11209",-74.0265814,40.6339292
"1328","GLORY DELI","4630 VERNON BOULEVARD,QUEENS NY,11101",-73.9533233,40.7460623
"1329","GLORIOUS FOOD","522 EAST   74 STREET,MANHATTAN NY,10021",-73.95171,40.767461
"1330","GLORIETTA BALDY","502 FRANKLIN AVE,BROOKLYN NY,11238",-73.9559932,40.6815881
"1331","GLORIA'S NEXT GENERATION","987 NOSTRAND AVENUE,BROOKLYN NY,11225",-73.9508557,40.6642588
"1332","GLORIA'S #3","764 NOSTRAND AVENUE,BROOKLYN NY,11216",-73.9505187,40.672432
"1333","GLORIA PIZZA","10822 QUEENS BOULEVARD,QUEENS NY,11375",-73.8370728,40.7181325
"1334","GLORIA JEAN'S GOURMET COFFEE","90-15 QUEENS BLVD,QUEENS NY,11373",-73.8704971,40.7344589
"1335","GLORIA JEAN'S GOURMET COFFEE","2655 RICHMOND AVENUE,STATEN ISLAND NY,10314",-74.1652624,40.5818776
"1336","GLOO","78 CARMINE ST,MANHATTAN NY,10014",-74.0046663,40.7294869
"1337","GLOBE COFFEE SHOP & RESTAURANT","3086 51 STREET,QUEENS NY,11377",-73.9077587,40.757493
"1338","GLOBAL KITCHEN","1290 AVE AMERICAS,MANHATTAN NY,10104",-73.978872,40.7604895
"1339","GLENLO TAVERN","641618 FRESH POND ROAD,QUEENS NY,11385",-73.8973986,40.7074259
"1340","GLENDALE SPORT CLUB","7403 MYRTLE AVENUE,QUEENS NY,11385",-73.874235,40.702635
"1341","GLENDALE PIZZA","6827 MYRTLE AVENUE,QUEENS NY,11385",-73.8836849,40.7019136
"1342","GLENDALE DINER","7108 MYRTLE AVENUE,QUEENS NY,11385",-73.8796399,40.701858
"1343","GLENDALE BAKESHOP & CAFE","6925 GRAND AVENUE,QUEENS NY,11378",-73.8947554,40.7265377
"1344","GLENDALE BAGELS","6935 MYRTLE AVENUE,QUEENS NY,11385",-73.8815718,40.7020579
"1345","GLEN TERRACE","5313 AVENUE N,BROOKLYN NY,11234",-73.9232969,40.6193877
"1346","GLEN ROY BAR AND GRILL","145 EAST  149 STREET,BRONX NY,10451",-73.9278758,40.8189938
"1347","GLEN PATRICK'S PUB","5373 65 PLACE,QUEENS NY,11378",-73.8999395,40.7292132
"1348","GLEN PATRICK'S PUB","13310 CROSS BAY BOULEVARD,QUEENS NY,11417",-73.843618,40.674895
