"","V1","V2","long","lat"
"537","BAGEL EXPRESS III","340 3 AVENUE,MANHATTAN NY,10010",-73.9822946,40.7403656
"538","BAGEL EXPRESS","347 LEXINGTON AVENUE,MANHATTAN NY,10016",-73.9768587,40.7498032
"539","BAGEL DEPOT","3854 RICHMOND AVENUE,STATEN ISLAND NY,10312",-74.1651172,40.5437937
"540","BAGEL DELI / VILLAGE GREEN DELI","262 N ARDEN AVE,STATEN ISLAND NY,10312",-74.1927767,40.5529923
"541","BAGEL CORNER","581 WEST  235 STREET,BRONX NY,10463",-73.9110201,40.8860279
"542","BAGEL CLUB","20814 CROSS ISLAND PARKWAY,QUEENS NY,11360",-73.7890594,40.788456
"543","BAGEL CHIEF","2169 BATH AVE,BROOKLYN NY,11214",-73.9974505,40.5988345
"544","BAGEL CAFE","429 AVENUE J,BROOKLYN NY,11230",-73.9722682,40.624
"545","BAGEL CAFE","2214 BARTOW AVE,BRONX NY,10475",-73.8232833,40.8689398
"546","BAGEL CAFE","200 CLINTON ST,BROOKLYN NY,11201",-73.9945311,40.6904921
"547","BAGEL BOSS","263 1 AVENUE,MANHATTAN NY,10003",-73.9821715,40.7323411
"548","BAGEL BOSS","544 3RD AVE,MANHATTAN NY,10016",-73.9773184,40.7472539
"549","BAGEL BOBS ON YORK","1641 YORK AVE,MANHATTAN NY,10028",-73.9470128,40.776508
"550","BAGEL BOB'S ON YORK","1638 YORK AVE,MANHATTAN NY,10028",-73.9466749,40.7760826
"551","BAGEL BOB'S","51 UNIVERSITY PLACE,MANHATTAN NY,10003",-73.9938591,40.7324039
"552","BAGEL BOB","2114 FLATBUSH AVE,BROOKLYN NY,11234",-73.9324872,40.6182661
"553","Bagel Bistro & Diner","1810 VICTORY BOULEVARD,STATEN ISLAND NY,10314",-74.1240593,40.61297
"554","BAGEL BIN","8610 JAMAICA AVENUE,QUEENS NY,11421",-73.8514705,40.693931
"555","BAGEL BAZAAR","2208 86 STREET,BROOKLYN NY,11214",-73.993678,40.601558
"556","BAGEL BAGEL NYC","8619 NORTHERN BOULEVARD,QUEENS NY,11372",-73.880896,40.756295
"557","BAGATELLE","1 LITTLE WEST 12 STREET,MANHATTAN NY,10014",-74.0059282,40.7396608
"558","BAEKJEONG","319 5TH AVE,MANHATTAN NY,10016",-73.9850363,40.747092
"559","BADA STORY","16123 CROCHERON AVENUE,QUEENS NY,11358",-73.8040505,40.7626313
"560","BAD HORSE PIZZA","2224 FREDERICK DOUGLASS BOULEVARD,MANHATTAN NY,10026",-73.9532241,40.8067491
"561","BAD BOYS PIZZA","2313 86 STREET,BROOKLYN NY,11214",-73.9909594,40.6005177
"562","BACKYARD","388 5 AVENUE,BROOKLYN NY,11215",-73.9850963,40.6709249
"563","BACK TO JOHN'S  DELI","423 3  AVE,BROOKLYN NY,11215",-73.9899473,40.672421
"564","BACK HOME BAKERY","936 BROOKLYN AVENUE,BROOKLYN NY,11203",-73.9439374,40.6509388
"565","BACK FORTY WEST","70 PRINCE STREET,MANHATTAN NY,10012",-73.9968774,40.7237486
"566","BACI & ABBRACCI","204 GRAND STREET,BROOKLYN NY,11211",-73.960467,40.7138769
"567","BACHUE","8602 37TH AVE,QUEENS NY,11372",-73.88039,40.7499368
"568","BACCHUS","409411 ATLANTIC AVENUE,BROOKLYN NY,11217",-73.9790047,40.6846619
"569","BACCHANAL","146 BOWERY,MANHATTAN NY,10013",-73.9946895,40.7194818
"570","BACCARAT HOTEL & RESIDENCES NEW YORK","20 W 53RD ST,MANHATTAN NY,10019",-73.9772461,40.760825
"571","Baccarat Club","11000 ROCKAWAY BOULEVARD,QUEENS NY,11420",-73.8032797,40.6745381
"572","BACCARAT CLUB","11000 ROCKAWAY BOULEVARD,QUEENS NY,11420",-73.8032797,40.6745381
"573","BACARO","136 DIVISION STREET,MANHATTAN NY,10002",-73.9915638,40.7145311
"574","BABYLON","208 EAST   34 STREET,MANHATTAN NY,10016",-73.9777524,40.7452798
"575","Baby's Grill and Restaurant","6828 ROOSEVELT AVE,QUEENS NY,11377",-73.8965902,40.7461067
"576","BABY'S ALL RIGHT","146 BROADWAY,BROOKLYN NY,11211",-73.9635342,40.7100002
"577","BABY OLIVE","1402 86 STREET,BROOKLYN NY,11228",-74.0117807,40.6124706
"578","BABY GRAND","161 LAFAYETTE STREET,MANHATTAN NY,10013",-73.9990799,40.7197943
"579","BABY BO'S BURRITOS","627 2 AVENUE,MANHATTAN NY,10016",-73.9759805,40.7451337
"580","BABU JI","175 AVENUE B,MANHATTAN NY,10009",-73.9791904,40.7274773
"581","BABEL","131 AVENUE C,MANHATTAN NY,10009",-73.9784936,40.7249779
"582","BABBO RISTORANTE E ENOTECA","110 WAVERLY PLACE,MANHATTAN NY,10011",-73.9992651,40.7323204
"583","BABBALUCCI'S","331 LENOX AVE,MANHATTAN NY,10027",-73.944769,40.8088889
"584","BABAGHANOUSH","165 CHURCH STREET,MANHATTAN NY,10007",-74.0075402,40.7151466
"585","BABA'S PIEROGIES","295 3RD AVE,BROOKLYN NY,11215",-73.9863407,40.6768621
"586","BABA COOL","64 LAFAYETTE AVE,BROOKLYN NY,11217",-73.9753572,40.6869841
"587","BAB ALHARA","376 86 STREET,BROOKLYN NY,11209",-74.0288416,40.6227726
"588","BAAL CAFE AND FALAFEL","71 SULLIVAN ST,MANHATTAN NY,10012",-74.0037985,40.7244068
"589","BA XUYEN","4222 8 AVENUE,BROOKLYN NY,11232",-73.9996343,40.6452293
"590","B66 CLUB","6612 NEW UTRECHT AVE,BROOKLYN NY,11219",-73.9980172,40.6226674
"591","B4 NYC","235 EAST 4TH STREET,MANHATTAN NY,10009",-73.9826655,40.7234802
"592","B&W DELI GROCERY","373 west 34th st,MANHATTAN NY,10001",-73.9958912,40.7535061
"593","B'KLYN'S PIZZA JOINT","1406 86 STREET,BROOKLYN NY,11228",-74.0116696,40.6123933
"594","B.Q.E. CAFE BILLIARDS","7002 34 AVENUE,QUEENS NY,11372",-73.8958229,40.752156
"595","B.F. NATIONAL BAKERY","3492 JEROME AVENUE,BRONX NY,10467",-73.8813674,40.8823625
"596","B.B'S PUB AND GRILL","17157 46TH AVE,QUEENS NY,11358",-73.7941883,40.7536924
"597","B.B. KINGS","243 WEST   42 STREET,MANHATTAN NY,10036",-73.9889478,40.7568896
"598","B.A.M. CAFE/GREAT PERFORMANCES","30 LAFAYETTE AVENUE,BROOKLYN NY,11217",-73.9776999,40.6864669
"599","B-SIDE","204 AVENUE B,MANHATTAN NY,10009",-73.9789934,40.7284543
"600","B-HIVE LOUNGE","990 ATLANTIC AVENUE,BROOKLYN NY,11238",-73.9611705,40.6801994
"601","B SQUARED NYC","679 9 AVENUE,MANHATTAN NY,10036",-73.9906702,40.761549
"602","B FLAT","277 CHURCH STREET,MANHATTAN NY,10013",-74.0047655,40.7185438
"603","B CAFE","566 AMSTERDAM AVENUE,MANHATTAN NY,10024",-73.9746213,40.7887423
"604","B CAFE","240 EAST   75 STREET,MANHATTAN NY,10021",-73.9577253,40.7708796
"605","B BO SING BAKERY","6625 BAY PARKWAY,BROOKLYN NY,11204",-73.982187,40.612666
"606","B BAR AND GRILL","40 EAST    4 STREET,MANHATTAN NY,10003",-73.9918977,40.7270278
"607","B AND B RESTAURANT","165 WEST   26 STREET,MANHATTAN NY,10001",-73.9935866,40.7459685
"608","B & Y CATERING (Jewish Community Center)","1466 MANOR RD,STATEN ISLAND NY,10314",-74.1265134,40.5948292
"609","B & R SPICE WEST INDIAN FOOD","11106 FARMERS BOULEVARD,QUEENS NY,11412",-73.7630178,40.699253
"610","B & M HOT BAGEL & GROCERY","203 GIFFORDS LANE,STATEN ISLAND NY,10308",-74.1523592,40.5563756
"611","B & K FRENCH CUISINE","2167 ADAM CLAYTON POWELL JR BLVD,MANHATTAN NY,10027",-73.9463896,40.8111432
"612","B & H RESTAURANT","127 SECOND AVENUE,MANHATTAN NY,10003",-73.988183,40.72845
"613","B & F BAKERY","995 FLUSHING AVE,BROOKLYN NY,11206",-73.932913,40.703304
"614","B & E PUB","225 MAIN STREET,STATEN ISLAND NY,10307",-74.2473469,40.5097
"615","B & D HALAL RESTAURANT","163 WEST   29 STREET,MANHATTAN NY,10001",-73.9922881,40.7478016
"616","B & CO Baguettes & Company","195 BROADWAY,MANHATTAN NY,10007",-74.0098505,40.7108825
"617","B & B SPORTS CLUB","644 FRANKLIN AVE,BROOKLYN NY,11238",-73.956192,40.676332
"618","B -SIDE","370 W 51ST ST,MANHATTAN NY,10019",-73.9882472,40.7638919
"619","AZYLUM BAR & LOUNGE","9523 CHURCH AVENUE,BROOKLYN NY,11212",-73.915923,40.65569
"620","AZUSA OF JAPAN","3 EAST   44 STREET,MANHATTAN NY,10017",-73.9791731,40.7546861
"621","AZURI CAFE","465 WEST   51 STREET,MANHATTAN NY,10019",-73.9907599,40.7653479
"622","AZUL TEQUILA RESTAURANT","1429 MYRTLE AVENUE,BROOKLYN NY,11237",-73.9191709,40.6988992
"623","AZUL TEQUILA MEXICAN RESTAURANT","783 LYDING AVE,BRONX NY,10462",-73.8645049,40.8546234
"624","AZUKI","700 8TH AVE,MANHATTAN NY,10001",-73.9882975,40.7587072
"625","AZUCAR","334 S 4TH ST,BROOKLYN NY,11211",-73.9545519,40.7088229
"626","AZTECA MAYA RESTAURANT","430 RIDGEWOOD AVENUE,BROOKLYN NY,11208",-73.8728502,40.6851693
"627","AZTEC SOUL","3372 ATLANTIC AVE,BROOKLYN NY,11208",-73.8718168,40.6813081
"628","AZOGUENITA BAKERY & RESTAURANT III","10119 37TH AVE,QUEENS NY,11368",-73.8655257,40.7529937
"629","AZOGUENITA BAKERY & RESTAURANT","9123 37 AVENUE,QUEENS NY,11372",-73.8751928,40.750851
"630","AZOGUENITA  BAKERY & RESTAURANT","4026 NATIONAL ST,QUEENS NY,11368",-73.8631508,40.7491191
"631","AZIZA'S CAFE & LOUNGE","45 1 AVENUE,MANHATTAN NY,10003",-73.9879599,40.7244258
"632","AZIZA 7 CAFE","2113 AVENUE Z,BROOKLYN NY,11235",-73.947874,40.5888534
"633","AZERBAIJAN","2612 E 14TH ST,BROOKLYN NY,11235",-73.9554737,40.5874688
"634","AZASU","49 CLINTON ST,MANHATTAN NY,10002",-73.9849802,40.7197583
"635","AZALEA","224 WEST   51 STREET,MANHATTAN NY,10019",-73.9848896,40.7623132
"636","AYZA WINE & CHOCOLATE BAR","1 7 AVENUE SOUTH,MANHATTAN NY,10014",-74.0047587,40.7297773
"637","AYZA CAFE & WINE BAR","11 WEST   31 STREET,MANHATTAN NY,10001",-73.9869043,40.7471282
"638","AYURVEDA CAFE","706 AMSTERDAM AVENUE,MANHATTAN NY,10025",-73.9714858,40.793109
"639","AYNA AGRA","21335 39 AVENUE,QUEENS NY,11361",-73.7716648,40.7656104
"640","AYANA'S RESTAURANT","197 UTICA AVENUE,BROOKLYN NY,11213",-73.9305929,40.6719618
"641","AYADA THAI RESTAURANT","7708 WOODSIDE AVE,QUEENS NY,11373",-73.8876277,40.7433911
"642","AYA SUSHI","314 W 39TH ST,MANHATTAN NY,10018",-73.9921759,40.7554779
"643","Awesome Restaurants","16216 UNION TPKE,QUEENS NY,11366",-73.8052913,40.7211214
"644","AWAY CAFE","0 JFK INTERNATIONAL AIRPORT,QUEENS NY,11430",-73.7781391,40.6413111
"645","AWASH ETHIOPIAN RESTAURANT","947 AMSTERDAM AVENUE,MANHATTAN NY,10025",-73.9651816,40.8006791
"646","AWASH ETHIOPIAN RESTAURANT","242 COURT ST,BROOKLYN NY,11201",-73.9945709,40.6857884
"647","AWASH ETHIOPIAN RESTAURANT","338 EAST    6 STREET,MANHATTAN NY,10003",-73.9868598,40.7265199
"648","AWADH","2588 BROADWAY,MANHATTAN NY,10025",-73.9707432,40.7955865
"649","AVRA ESTIATORIO","145 EAST   48 STREET,MANHATTAN NY,10017",-73.9724043,40.7551234
"650","AVOCADO SUSHI","4906 ARTHUR KILL RD,STATEN ISLAND NY,10309",-74.2385469,40.5225078
"651","AVLI THE LITTLE GREEK TAVERN","3831 BELL BOULEVARD,QUEENS NY,11361",-73.7718386,40.765746
"652","AVLEE  GREEK KITCHEN","349 SMITH STREET,BROOKLYN NY,11231",-73.9948978,40.679889
"653","AVIATION CAFE","8601 23 AVENUE,QUEENS NY,11369",-73.8743721,40.7682941
"654","AVI PIZZA","1858 CORNAGA AVENUE,QUEENS NY,11691",-73.7518225,40.6022232
"655","AVI - HUNTER COLLEGE","2180 3RD AVE,MANHATTAN NY,10035",-73.9392999,40.7999504
"656","AVENUES - THE WORLD SCHOOL","259 10TH AVE,MANHATTAN NY,10001",-74.0033322,40.7494279
"657","AVENUE X PIZZA & GRILL","2201 AVENUE X,BROOKLYN NY,11235",-73.948115,40.593214
"658","AVENUE U EAGLE KITCHEN","152 AVENUE U,BROOKLYN NY,11223",-73.9787218,40.5961472
"659","AVENUE U CAFFE","66 AVENUE U,BROOKLYN NY,11223",-73.981885,40.595754
"660","AVENUE P APPETIZER","466 AVENUE P,BROOKLYN NY,11223",-73.9703186,40.6089406
"661","AVENUE DINER","9106 JAMAICA AVENUE,QUEENS NY,11421",-73.8514689,40.6939316
"662","AVENUE CAFE","3527 30 AVENUE,QUEENS NY,11103",-73.9174237,40.7652494
"663","AVENUE CAFE","419 BEDFORD AVENUE,BROOKLYN NY,11211",-73.9638839,40.7090306
"664","AVENUE","116 10 AVENUE,MANHATTAN NY,10011",-74.0064306,40.744093
"665","AVENITA DINER","8323 PARSONS BOULEVARD,QUEENS NY,11432",-73.800037,40.7028935
"666","AVELLINO RESTAURANT","9703 64 AVENUE,QUEENS NY,11374",-73.8593023,40.7292983
"667","AVE'S COFFEE","23 WEST   47 STREET,MANHATTAN NY,10036",-73.9799153,40.757472
"668","AVE NIDA","25 AVENUE B,MANHATTAN NY,10009",-73.9830259,40.7222102
"669","AVE COFFEE HOUSE","4501 GREENPOINT AVENUE,QUEENS NY,11104",-73.9193779,40.7422962
"670","AVATON ESTIATORIO","1 E 35TH ST,MANHATTAN NY,10016",-73.9833982,40.7490767
"671","AVANT GARDEN","130 E 7TH ST,MANHATTAN NY,10009",-73.9839627,40.7261118
"672","AVA BREW","100 WILLOUGHBY ST,BROOKLYN NY,11201",-73.9846274,40.6919139
"673","AUX MERVEILLEUX DE FRED","37 8TH AVE,MANHATTAN NY,10014",-74.0040852,40.738218
"674","AUX EPICES","121 BAXTER STREET,MANHATTAN NY,10013",-73.9988289,40.7179805
"675","AUTOMATIC SLIMS","733 WASHINGTON STREET,MANHATTAN NY,10014",-74.0083164,40.7362236
"676","AUTHENTIC/BRAISED/BUSHWICK/BUTCHER BLOCK/CRUST DELI/GRIND MEATBALLS/'LEAFAGE/MAYA BLUE","146 E 44TH ST,MANHATTAN NY,10017",-73.9743709,40.7524258
"677","AUTHENTIC SZECHUAN","384 5TH AVE,BROOKLYN NY,11215",-73.9848729,40.6711284
"678","AUTENTICO MEXICANO","9118 59TH AVE,QUEENS NY,11373",-73.8692491,40.7340003
"679","AUSTIN'S STEAK & ALE HOUSE","8270 AUSTIN STREET,QUEENS NY,11415",-73.830072,40.709375
"680","AUSTIN PUBLIC","7028 AUSTIN ST,QUEENS NY,11375",-73.8460394,40.7203786
"681","AUSTIN HOUSE","7204 AUSTIN STREET,QUEENS NY,11375",-73.8425732,40.7191229
"682","AURORA SOHO","510 BROOME STREET,MANHATTAN NY,10013",-74.0032442,40.7235037
"683","AURORA","70 GRAND STREET,BROOKLYN NY,11249",-73.9647303,40.7156863
"684","AUREOLE","135 WEST   42 STREET,MANHATTAN NY,10036",-73.9852848,40.7555892
"685","AURA THAI","460 9TH AVE,MANHATTAN NY,10018",-73.9954015,40.7543805
"686","AURA BAR & LOUNGE","4410 AVENUE H,BROOKLYN NY,11234",-73.9336826,40.6323414
"687","AUNTIE GUAN'S KITCHEN 108","108 W 14TH ST,MANHATTAN NY,10011",-73.9975975,40.7373763
"688","AUNTIE GUAN'S KITCHEN","219 E 23RD ST,MANHATTAN NY,10010",-73.981921,40.7386229
"689","AUNTIE ANNES","171 W 230TH ST,BRONX NY,10463",-73.9049023,40.8774919
"690","AUNTIE ANNE'S PRETZELS, PINKBERRY","151 W 34TH ST,MANHATTAN NY,10001",-73.9895261,40.7507917
"691","AUNTIE ANNE'S PRETZELS","0 34 STREET,MANHATTAN NY,10001",-73.9953366,40.7529789
"692","AUNTIE ANNE'S PRETZELS","625 8 AVENUE,MANHATTAN NY,10018",-73.9905204,40.7569613
"693","AUNTIE ANNE'S PRETZELS","664 8 AVENUE,MANHATTAN NY,10036",-73.9894358,40.7573471
"694","AUNTIE ANNE'S PRETZELS","416 86TH ST,BROOKLYN NY,11209",-74.0280357,40.6223568
"695","AUNTIE ANNE'S PRETZELS","625 ATLANTIC AVENUE,BROOKLYN NY,11217",-73.9754325,40.6838452
"696","AUNTIE ANNE'S PRETZELS","8000 COOPER AVE,QUEENS NY,11385",-73.8683001,40.7094366
"697","AUNTIE ANNE'S PRETZELS","0 JFK INTERNATIONAL AIRPORT,QUEENS NY,11430",-73.7781391,40.6413111
"698","AUNTIE ANNE'S PRETZELS","0 JFK INTL AIRPORT,QUEENS NY,11430",-73.7781391,40.6413111
"699","AUNTIE ANNE'S PRETZELS","6135 JUNCTION BLVD, KIOSK #01K02,QUEENS NY,11374",NA,NA
"700","AUNTIE ANNE'S PRETZELS","5100 KINGS PLAZA,BROOKLYN NY,11234",-73.9208363,40.6104056
"701","AUNTIE ANNE'S PRETZELS","0 LAGUARDIA AIRPORT,QUEENS NY,11369",-73.8739659,40.7769271
"702","AUNTIE ANNE'S PRETZELS","0 LGA,QUEENS NY,11371",-73.8739659,40.7769271
"703","AUNTIE ANNE'S PRETZELS","2 Penn Station,MANHATTAN NY,10001",-73.9922026,40.7500719
"704","AUNTIE ANNE'S PRETZELS","0 PENN STATION,MANHATTAN NY,10001",-73.9936066,40.749038
"705","AUNTIE ANNE'S PRETZELS","2655 RICHMOND AVE,STATEN ISLAND NY,10314",-74.1652624,40.5818776
"706","AUNTIE ANNE'S PRETZELS","30 ROCKEFELLER PLAZA,MANHATTAN NY,10112",-73.9793564,40.7589426
"707","AUNTIE ANNE'S KIOSK","5100 KINGS PLZ,BROOKLYN NY,11234",-73.9208363,40.6104056
"708","AUNT ROSIE'S COFFEE SHOP & DINER","4357 11 STREET,QUEENS NY,11101",-73.9488802,40.7503307
"709","AUNT JAKES","151 MULBERRY ST,MANHATTAN NY,10013",-73.9976405,40.7190705
"710","AUNT BUTCHIES/ REVIVE BAR","0 JFK INTERNATIONAL AIRPORT,QUEENS NY,11430",-73.7781391,40.6413111
"711","AUNT BUTCHIES CAFE","4 SOUTH STREET,MANHATTAN NY,10004",-74.0132133,40.7013064
"712","AUNT BELLA'S REST OF LITTLE NECK","4619 MARATHON PARKWAY,QUEENS NY,11362",-73.7363601,40.7669823
"713","AUGUST WILSON THEATRE","245 WEST   52 STREET,MANHATTAN NY,10019",-73.9841883,40.7633108
"714","AUGUST GATHERINGS","266 CANAL ST,MANHATTAN NY,10013",-74.0012348,40.7186517
"715","AUGUST","791 LEXINGTON AVE,MANHATTAN NY,10065",-73.9668523,40.7636724
"716","AUGURS WELL","115 ST MARKS PLACE,MANHATTAN NY,10009",-73.9835905,40.7271538
"717","AUGIES DELI & PIZZERIA","520 CITY ISLAND AVE,BRONX NY,10464",-73.789137,40.8525814
"718","AUDREY'S CONCERTO","2379 86 STREET,BROOKLYN NY,11214",-73.9894131,40.5995419
"719","AUDREY BAKERY & CAFE","12 CHATHAM SQ,MANHATTAN NY,10038",-73.9978947,40.7141228
"720","AUDI YANKEE CLUB","1 EAST  161 STREET,BRONX NY,10451",-73.9265691,40.8288189
"721","AUCTION HOUSE","300 EAST   89 STREET,MANHATTAN NY,10128",-73.9500205,40.779562
"722","AUBERGINE CAFFE","4922 SKILLMAN AVENUE,QUEENS NY,11377",-73.9144227,40.7460179
"723","AU ZA'ATAR","188 AVENUE A,MANHATTAN NY,10009",-73.9811862,40.7288601
"724","AU JUS","1762 1ST AVE,MANHATTAN NY,10128",-73.9465966,40.7802574
"725","AU BON PAIN, CIH CAFE","2601 OCEAN PARKWAY,BROOKLYN NY,11235",-73.9655812,40.5854896
"726","AU BON PAIN, ANDALE MEXICAN GRILL","2155 UNIVERSITY AVENUE,BRONX NY,10453",-73.9105102,40.8567706
"727","AU BON PAIN","462 1 AVENUE,MANHATTAN NY,10016",-73.9754976,40.739217
"728","AU BON PAIN","1251 6 AVENUE,MANHATTAN NY,10020",-73.9817238,40.7599885
"729","AU BON PAIN","26521 76 AVENUE,QUEENS NY,11004",-73.7099096,40.7507126
"730","AU BON PAIN","27005 76 AVENUE,QUEENS NY,11040",-73.7071215,40.7530291
"731","AU BON PAIN","625 8 AVENUE,MANHATTAN NY,10018",-73.9905204,40.7569613
"732","AU BON PAIN","1 BAY STREET,STATEN ISLAND NY,10301",-74.0725262,40.644212
"733","AU BON PAIN","60 BROAD STREET,MANHATTAN NY,10004",-74.0117503,40.7051602
"734","AU BON PAIN","7901 BROADWAY,QUEENS NY,11373",-73.8861197,40.744682
"735","AU BON PAIN","525 EAST   68 STREET,MANHATTAN NY,10065",-73.9546173,40.7644929
"736","AU BON PAIN","111 FULTON STREET,MANHATTAN NY,10038",-74.0065609,40.7099264
"737","AU BON PAIN","NKA JFK INTERNATIONAL AIRPORT,QUEENS NY,11430",-73.7781391,40.6413111
"738","AU BON PAIN","0 LAGUARDIA AIRPORT,QUEENS NY,11369",-73.8739659,40.7769271
"739","AU BON PAIN","599 LEXINGTON AVENUE,MANHATTAN NY,10022",-73.9708219,40.7578105
"740","AU BON PAIN","70 MYRTLE AVENUE,BROOKLYN NY,11201",-73.9847533,40.6932605
"741","AU BON PAIN","1400 PELHAM PARKWAY SOUTH,BRONX NY,10461",-73.8473559,40.8561364
"742","AU BON PAIN","0 PENN STATION,MANHATTAN NY,10001",-73.9936066,40.749038
"743","AU BON PAIN","0 PIER   86,MANHATTAN NY,10036",-74.0094965,40.7019161
"744","AU BON PAIN","80 PINE STREET,MANHATTAN NY,10005",-74.0068218,40.7061616
"745","AU BON PAIN","30 ROCKEFELLER PLAZA,MANHATTAN NY,10112",-73.9793564,40.7589426
"746","AU BON PAIN","1 STATE STREET PLAZA,MANHATTAN NY,10004",-74.0133863,40.7027631
"747","AU BON PAIN","6 UNION SQUARE EAST,MANHATTAN NY,10003",-73.9896729,40.7347314
"748","AU BON PAIN","151 WEST   34 STREET,MANHATTAN NY,10001",-73.9895261,40.7507917
"749","AU BON PAIN","125 WEST   55 STREET,MANHATTAN NY,10019",-73.9788277,40.7637209
"750","AU BON PAIN","170 WILLIAM ST,MANHATTAN NY,10038",-74.005103,40.7103592
"751","ATWOOD KITCHEN & BAR","986 2ND AVE,MANHATTAN NY,10022",-73.9672667,40.7561737
"752","ATRIUM DUMBO","15 MAIN STREET,BROOKLYN NY,11201",-73.9903284,40.7035915
"753","ATRIUM CINEMAS","680 ARTHUR KILL ROAD,STATEN ISLAND NY,10308",-74.1638658,40.5598468
"754","ATRIO","102 NORTH END AVENUE,MANHATTAN NY,10282",-74.0152218,40.7150015
"755","ATOYAMA SUSHI","11 WEST   36 STREET,MANHATTAN NY,10018",-73.9844035,40.7502602
"756","ATOMIC WINGS","184 1 AVENUE,MANHATTAN NY,10009",-73.983647,40.7294459
"757","ATOMIC WINGS","1140 2 AVENUE,MANHATTAN NY,10065",-73.963535,40.7612039
"758","ATOMIC WINGS","528 9TH AVE,MANHATTAN NY,10018",-73.993628,40.756603
"759","ATOMIC WINGS","311 BROADWAY,MANHATTAN NY,10007",-74.0054553,40.7156648
"760","ATOMIC WINGS","306 E 49TH ST,MANHATTAN NY,10017",-73.9685862,40.7538788
"761","ATOMIC WINGS","2090 FREDERICK DOUGLASS BOULEVARD,MANHATTAN NY,10026",-73.9564468,40.8024825
"762","ATOBA","133-35 ROOSEVELT AVE,QUEENS NY,11354",-73.8331317,40.7588187
"763","ATMA'S ROTI SHOP","12707 ROCKAWAY BOULEVARD,QUEENS NY,11420",-73.8032277,40.674534
"764","ATLIXCO BAKERY & DELI","1012 ST PAULS AVE,STATEN ISLAND NY,10301",-74.0783029,40.635287
"765","ATLAS SOCIAL CLUB","753 9TH AVENUE,MANHATTAN NY,10019",-73.988901,40.7640735
"766","ATLAS MOUNTAIN SANDWICH SHOP","27-24 21 STREET,QUEENS NY,11102",-73.926731,40.771734
"767","ATLAS CAFE","116 HAVEMEYER STREET,BROOKLYN NY,11211",-73.9570037,40.7126839
"768","ATLANTIS DINER","8600 FOSTER AVENUE,BROOKLYN NY,11236",-73.9139943,40.6431682
"769","ATLANTICA","PIER 62 CHELSEA PIERS,MANHATTAN NY,10011",-74.0085777,40.7481912
"770","ATLANTIC THEATER (van Beuren Kass Bar)","336 W 20TH ST,MANHATTAN NY,10011",-74.0015856,40.7438959
"771","ATLANTIC MITOUSHI SUSHI","177 ATLANTIC AVENUE,BROOKLYN NY,11201",-73.9938025,40.6903113
"772","ATLANTIC GRILL WEST","49 WEST   64 STREET,MANHATTAN NY,10023",-73.9812623,40.7722267
"773","ATLANTIC GRILL","1337 3 AVENUE,MANHATTAN NY,10075",-73.95833,40.7725508
"774","ATLANTIC GRILL","1400 FOREST AVE,STATEN ISLAND NY,10302",-74.1354613,40.6250343
"775","ATLANTIC FREEZE","620 ATLANTIC AVE,BROOKLYN NY,11217",-73.9752822,40.6826571
"776","ATLANTIC DINER","11116 ATLANTIC AVENUE,QUEENS NY,11419",-73.833978,40.6921128
"777","ATLANTIC CAFE","9313 ROOSEVELT AVE,QUEENS NY,11372",-73.873119,40.749031
"778","ATHLETIC & SWIM CLUB (BISTRO CATERERS)","787 7 AVENUE,MANHATTAN NY,10019",-73.981777,40.7616959
"779","ATHENS EL GRILL RESTAURANT & BAR","3011 30 AVENUE,QUEENS NY,11102",-73.9229949,40.7659337
"780","ATHENA MEDITERRANEAN CUISINE","535 6 AVENUE,BROOKLYN NY,11215",-73.9863899,40.6648302
"781","ATERES AVROHOM","75 ROSS STREET,BROOKLYN NY,11249",-73.9636714,40.7040988
"782","ATERA","77 WORTH STREET,MANHATTAN NY,10013",-74.0055582,40.7169065
"783","ATAMI JAPANESE FUSION","1167 2ND AVE,MANHATTAN NY,10065",-73.9634949,40.7622635
"784","AT YOUR MOTHER-IN-LAW","3071 BRIGHTON 4TH ST,BROOKLYN NY,11235",-73.963295,40.5776143
"785","AT VERMILION","480 LEXINGTON AVENUE,MANHATTAN NY,10017",-73.9740937,40.7541845
"786","AT THE WALLACE","3612 BROADWAY,MANHATTAN NY,10031",-73.9483513,40.828757
"787","AT THE CROWN INN","724 FRANKLIN AVENUE,BROOKLYN NY,11238",-73.9570902,40.6738961
"788","ASYA INDIAN RESTAURANT","46 HENRY STREET,BROOKLYN NY,11201",-73.9921712,40.6996389
"789","ASYA INDIAN","1310 CORTELYOU ROAD,BROOKLYN NY,11226",-73.9657285,40.6403687
"790","ASURA ASIAN BISTRO","235 WEST 35TH STREET,MANHATTAN NY,10001",-73.9912832,40.752371
"791","ASUKA SUSHI","300 WEST   23 STREET,MANHATTAN NY,10011",-73.9989464,40.7452401
"792","ASTRO RESTAURANT","101 WEST   55 STREET,MANHATTAN NY,10019",-73.9782541,40.7633519
"793","ASTRAL FITNESS & WELLNESS","5500 BROADWAY,BRONX NY,10463",-73.9058347,40.8764646
"794","ASTORIA TAVERN","33-16 23 AVENUE,QUEENS NY,11105",-73.9115319,40.773086
"795","ASTORIA PIZZA FACTORY","1946 37TH ST,QUEENS NY,11105",-73.9020501,40.7783506
"796","ASTORIA PIZZA","3204B 30TH AVE,QUEENS NY,11102",-73.9234089,40.7678235
