"","ZZ.S.PIZZA...GRILL","X1.RICHMOND.TERRACE.STATEN.ISLAND.NY.10301","X.74.0751202","X40.642211"
"23377","BEN-BEST DELI & RESTAURANT","9640 QUEENS BOULEVARD,QUEENS NY,11374",NA,NA
"23378","BEN ASH DELICATESSEN","855 7 AVENUE,MANHATTAN NY,10019",NA,NA
"23379","BEN & JERRY'S","2720 BROADWAY,MANHATTAN NY,10025",NA,NA
"23380","BEN & JERRY'S","1 JFK INTERN AIRPORT,QUEENS NY,11430",NA,NA
"23381","BEN & JERRY'S","30 ROCKEFELLER CENTER,MANHATTAN NY,10020",NA,NA
"23382","BEN & JERRY'S","200 W. 44TH STREET,MANHATTAN NY,10036",NA,NA
"23383","BEN & JACKS STEAKHOUSE","255 5 AVENUE,MANHATTAN NY,10016",NA,NA
"23384","BEMBE","81 SOUTH    6 STREET,BROOKLYN NY,11249",NA,NA
"23385","BELVEDERE RESTAURANT","21854 HEMPSTEAD AVENUE,QUEENS NY,11429",NA,NA
"23386","BELVEDERE CAFE","319 WEST   48 STREET,MANHATTAN NY,10036",NA,NA
"23387","BELMORA PIZZA & RESTAURANT","139 EAST   57 STREET,MANHATTAN NY,10022",NA,NA
"23388","BELMARI'S BAKERY","59 W 170TH ST,BRONX NY,10452",NA,NA
"23389","BELLROSE DELI","24773 JAMAICA AVENUE,QUEENS NY,11426",NA,NA
"23390","BELLO'S","1102 BEDFORD AVENUE,BROOKLYN NY,11216",NA,NA
"23391","BELLO RESTAURANT","863 9 AVENUE,MANHATTAN NY,10019",NA,NA
"23392","BELLO GIARDINO","71 WEST   71 STREET,MANHATTAN NY,10023",NA,NA
"23393","BELLO AMANECER","37-57 94 STREET,QUEENS NY,11372",NA,NA
"23394","BELLIZZI'S BROADWAY CATERING","4102 ASTORIA BOULEVARD,QUEENS NY,11103",NA,NA
"23395","BELLINI","483 COLUMBUS AVE,MANHATTAN NY,10024",NA,NA
"23396","BELLI OSTERIA","860 FULTON STREET,BROOKLYN NY,11238",NA,NA
"23397","BELLEROSE FAMOUS PIZZA","7909 MAIN STREET,QUEENS NY,11367",NA,NA
"23398","BELLEROSE FAMOUS PIZZA","24822 UNION TURNPIKE,QUEENS NY,11426",NA,NA
"23399","BELLE REVE","305 CHURCH ST,MANHATTAN NY,10013",NA,NA
"23400","BELLE HARBOR YACHT CLUB","533 BEACH 126TH ST,QUEENS NY,11694",NA,NA
"23401","BELLE HARBOR STEAKHOUSE","268 BEACH  116 STREET,QUEENS NY,11694",NA,NA
"23402","BELLE FOURCHETTE","1916 CHURCH AVENUE,BROOKLYN NY,11226",NA,NA
"23403","BELLA'S PLACE","8777 SUTPHIN BLVD,QUEENS NY,11435",NA,NA
"23404","BELLA VITA PIZZERIA","211 WEST   43 STREET,MANHATTAN NY,10036",NA,NA
"23405","BELLA VITA","158 WEST   58 STREET,MANHATTAN NY,10019",NA,NA
"23406","BELLA VIA","4746 VERNON BOULEVARD,QUEENS NY,11101",NA,NA
"23407","BELLA ROZA","6352 BOOTH STREET,QUEENS NY,11374",NA,NA
"23408","BELLA ROMA PIZZA","401 E 57TH ST,MANHATTAN NY,10022",NA,NA
"23409","BELLA ROMA PIZZA","405 E 57TH ST,MANHATTAN NY,10022",NA,NA
"23410","BELLA PIZZA OF BRONX","4555 3RD AVE,BRONX NY,10458",NA,NA
"23411","BELLA PIZZA & RESTAURANT","208 LIVINGSTON ST,BROOKLYN NY,11201",NA,NA
"23412","BELLA PIZZA","94-01 37 AVENUE,QUEENS NY,11372",NA,NA
"23413","BELLA PIZZA","1604 AVENUE H,BROOKLYN NY,11230",NA,NA
"23414","BELLA PIZZA","3101 NEWTOWN AVE,QUEENS NY,11102",NA,NA
"23415","BELLA PIZZA","1712 PITKIN AVE,BROOKLYN NY,11212",NA,NA
"23416","BELLA PIZZA","13462 SPRINGFIELD BOULEVARD,QUEENS NY,11413",NA,NA
"23417","BELLA NOVA'S RISTORANTE","6526 METROPOLITAN AVE,QUEENS NY,11379",NA,NA
"23418","BELLA NOTTE PIZZERIA","3552 JOHNSON AVE,BRONX NY,10463",NA,NA
"23419","BELLA NAPOLI","7116 BAY PKWY,BROOKLYN NY,11204",NA,NA
"23420","BELLA NAPOLI","524 EAST  240 STREET,BRONX NY,10470",NA,NA
"23421","BELLA NAPOLI","4235 KATONAH AVENUE,BRONX NY,10470",NA,NA
"23422","BELLA NAPOLI","130 MADISON AVENUE,MANHATTAN NY,10016",NA,NA
"23423","BELLA MAMA ROSE","264 MORNINGSTAR ROAD,STATEN ISLAND NY,10303",NA,NA
"23424","BELLA LUNA","8520 7 AVENUE,BROOKLYN NY,11228",NA,NA
"23425","BELLA LUNA","584 COLUMBUS AVENUE,MANHATTAN NY,10024",NA,NA
"23426","BELLA LENA'S","6402 FRESH POND ROAD,QUEENS NY,11385",NA,NA
"23427","BELLA GIORNATA","154 STUYVESANT PLACE,STATEN ISLAND NY,10301",NA,NA
"23428","BELLA GIOIA","209 4TH AVE,BROOKLYN NY,11217",NA,NA
"23429","BELLA DONNA PIZZZA","6091 54TH ST,QUEENS NY,11378",NA,NA
"23430","BELLA CARACAS CAFE","7417 METROPOLITAN AVE,QUEENS NY,11379",NA,NA
"23431","BELLA BLU","967 LEXINGTON AVENUE,MANHATTAN NY,10021",NA,NA
"23432","BELL GARDEN","39-21 BELL BLVD,QUEENS NY,11361",NA,NA
"23433","BELL DINER","21525 73 AVENUE,QUEENS NY,11364",NA,NA
"23434","BELL BOOK & CANDLE","141 WEST   10 STREET,MANHATTAN NY,10014",NA,NA
"23435","BELITA'S HOMESTYLE COOKING","11916 ROCKAWAY BLVD,QUEENS NY,11420",NA,NA
"23436","BELGIUM BEER CAFE","220 5TH AVE,MANHATTAN NY,10001",NA,NA
"23437","BELFRY","222 EAST   14 STREET,MANHATTAN NY,10003",NA,NA
"23438","BELASCO THEATRE","111 WEST   44 STREET,MANHATTAN NY,10036",NA,NA
"23439","BELAIRE CAFE","525 EAST   71 STREET,MANHATTAN NY,10021",NA,NA
"23440","BEL-AIRE DINER","3191 21 STREET,QUEENS NY,11106",NA,NA
"23441","BEL AMI","30 EAST   68 STREET,MANHATTAN NY,10065",NA,NA
"23442","BEKY BAKERY AND COFFEE SHOP","3778 103 STREET,QUEENS NY,11368",NA,NA
"23443","BEIT SITTE MEDITERANIAN RESTAURANT","7701 5TH AVE,BROOKLYN NY,11209",NA,NA
"23444","BEIT JEDDO","6917 5 AVENUE,BROOKLYN NY,11209",NA,NA
"23445","BEIJING STYLE BARBEQUE","4183 BOWNE STREET,QUEENS NY,11355",NA,NA
"23446","BEIJING POP KABOB RESTAURANT INC","122 MULBERRY ST,MANHATTAN NY,10013",NA,NA
"23447","BEIJING HOUSE","553 WILSON AVENUE,BROOKLYN NY,11207",NA,NA
"23448","BEIJING DUMPLING","8838 SUTPHIN BLVD,QUEENS NY,11435",NA,NA
"23449","BEIJING CHINESE RESTAURANT","223 EAST   14 STREET,MANHATTAN NY,10003",NA,NA
"23450","BEIJA-FLOR","3802 29TH ST,QUEENS NY,11101",NA,NA
"23451","BEI JING CHINESE RESTAURANT","860 10 AVENUE,MANHATTAN NY,10019",NA,NA
"23452","BEI CHUAN YUAN","13620 ROOSEVELT AVE,QUEENS NY,11354",NA,NA
"23453","BEHAN'S PUB","4299 KATONAH AVE,BRONX NY,10470",NA,NA
"23454","BEET II","344 7TH AVE,BROOKLYN NY,11215",NA,NA
"23455","BEER SHOP","422 AMSTERDAM AVE,MANHATTAN NY,10024",NA,NA
"23456","BEER PUB (GARDEN PUB6TH)","4 PENN PLZ,MANHATTAN NY,10121",NA,NA
"23457","BEER PUB (BRIDGE PUB)","4 PENN PLZ,MANHATTAN NY,10121",NA,NA
"23458","BEER CULTURE","328 WEST 45TH STREET,MANHATTAN NY,10036",NA,NA
"23459","BEER CLOSET","537 51ST AVE,QUEENS NY,11101",NA,NA
"23460","BEER BELLY'S","3917 BELL BLVD,QUEENS NY,11361",NA,NA
"23461","BEER AUTHORITY","300 WEST   40 STREET,MANHATTAN NY,10018",NA,NA
"23462","BEER & BUNS / ST GILES HOTEL - THE COURT","130 EAST   39 STREET,MANHATTAN NY,10016",NA,NA
"23463","BEEKMAN THEATRE","1271 2 AVENUE,MANHATTAN NY,10065",NA,NA
"23464","BEEKMAN BAR & BOOKS","889 1 AVENUE,MANHATTAN NY,10022",NA,NA
"23465","BEEHIVE OVEN","743 DRIGGS AVE,BROOKLYN NY,11211",NA,NA
"23466","Beef Restaurant Inc","5820 7TH AVE,BROOKLYN NY,11220",NA,NA
"23467","BEECHER'S HANDMADE CHEESE","900 BROADWAY,MANHATTAN NY,10003",NA,NA
"23468","BEDOUIN TENT","405 ATLANTIC AVE,BROOKLYN NY,11217",NA,NA
"23469","BEDLAM","40 AVENUE C,MANHATTAN NY,10009",NA,NA
"23470","BEDFORD PIZZA CAFE","380 BEDFORD PARK BLVD,BRONX NY,10458",NA,NA
"23471","BEDFORD KITCHEN & WINE BAR","6944 MAIN ST,QUEENS NY,11367",NA,NA
"23472","BEDFORD HILL","343 FRANKLIN AVENUE,BROOKLYN NY,11238",NA,NA
"23473","BEDFORD HALL","1177 BEDFORD AVE,BROOKLYN NY,11216",NA,NA
"23474","BEDFORD FALLS","206 EAST   67 STREET,MANHATTAN NY,10065",NA,NA
"23475","BEDFORD COFFEE COMPANY","1638 BEDFORD AVE,BROOKLYN NY,11225",NA,NA
"23476","BEDFORD CAFE & RESTAURANT","1 EAST BEDFORD PARK BOULEVARD,BRONX NY,10468",NA,NA
"23477","BEDAWI CAFE","266 PROSPECT PARK WEST,BROOKLYN NY,11215",NA,NA
"23478","BED-STUY FISH FRY","940 FULTON ST,BROOKLYN NY,11238",NA,NA
"23479","BED-STUY FISH FRY","801 HALSEY STREET,BROOKLYN NY,11233",NA,NA
"23480","BED-STUY FISH FRY","193 SCHERMERHORN STREET,BROOKLYN NY,11201",NA,NA
"23481","BED STUY PROVISIONS","563 GATES AVE,BROOKLYN NY,11221",NA,NA
"23482","BED STUY DINER","712 BROADWAY,BROOKLYN NY,11206",NA,NA
"23483","BED STUY","620 ATLANTIC AVENUE,BROOKLYN NY,11217",NA,NA
"23484","BECO","715 LORIMER STREET,BROOKLYN NY,11211",NA,NA
"23485","BECKETT'S","81 PEARL STREET,MANHATTAN NY,10004",NA,NA
"23486","BECEC, INC/ BAMBI DAY CARE CENTER","1981 HOMECREST AVENUE,BROOKLYN NY,11229",NA,NA
"23487","BECCOFINO","5704 MOSHOLU AVENUE,BRONX NY,10471",NA,NA
"23488","BECCO","355 WEST   46 STREET,MANHATTAN NY,10036",NA,NA
"23489","BEC","148 8TH AVE,MANHATTAN NY,10011",NA,NA
"23490","BEBE FRITAY","826 ROGERS AVE,BROOKLYN NY,11226",NA,NA
"23491","BEAVER/NORTHERN POND","2300 SOUTHERN BOULEVARD,BRONX NY,10460",NA,NA
"23492","BEAUTY BAR","231 EAST   14 STREET,MANHATTAN NY,10003",NA,NA
"23493","BEAUTY AND ESSEX","146 ESSEX STREET,MANHATTAN NY,10002",NA,NA
"23494","BEAUTIQUE","8 W 58TH ST,MANHATTAN NY,10019",NA,NA
"23495","BEAUTIFUL PARADISE RESTAURANT","2362 JEROME AVE,BRONX NY,10468",NA,NA
"23496","BEAUTIFUL MEMORY DESSERTS","6402 8TH AVE,BROOKLYN NY,11220",NA,NA
"23497","BEAUTIFUL MEMORY DESSERTS","13620 ROOSEVELT AVENUE,QUEENS NY,11354",NA,NA
"23498","BEAUTIFUL MEMORY DESSERT","69A BAYARD STREET,MANHATTAN NY,10013",NA,NA
"23499","BEAST OF BOURBON","710 MYRTLE AVE,BROOKLYN NY,11205",NA,NA
"23500","BEARDED LADY","686 WASHINGTON AVENUE,BROOKLYN NY,11238",NA,NA
"23501","BEARD PAPA'S CREAM PUFFS","2167 BROADWAY,MANHATTAN NY,10024",NA,NA
"23502","BEAR","1214 31 AVENUE,QUEENS NY,11106",NA,NA
"23503","BEANS, GRAPES AND LEAVES","2-10 50TH AVE,QUEENS NY,11101",NA,NA
"23504","BEANS AND VINES","4842 BROADWAY,MANHATTAN NY,10034",NA,NA
"23505","BEANS AND LEAVES","422 FOREST AVENUE,STATEN ISLAND NY,10301",NA,NA
"23506","BEANS & GREENS KOSHER","121 W 19TH ST,MANHATTAN NY,10011",NA,NA
"23507","BEANOCCHIOS CAFE","1431 YORK AVENUE,MANHATTAN NY,10021",NA,NA
"23508","BEANNBEAN COFFEE","21021 NORTHERN BLVD,QUEENS NY,11361",NA,NA
"23509","BEANER COFFEE BAR","447 GRAHAM AVENUE,BROOKLYN NY,11211",NA,NA
"23510","BEAN POST PUB","7525 5 AVENUE,BROOKLYN NY,11209",NA,NA
"23511","BEAN N BEAN COFFEE","320 8TH AVE,MANHATTAN NY,10001",NA,NA
"23512","BEAN N BEAN","71 BROADWAY,MANHATTAN NY,10006",NA,NA
"23513","BEACON THEATRE","2124 BROADWAY,MANHATTAN NY,10023",NA,NA
"23514","BEACON BAR","2130 BROADWAY,MANHATTAN NY,10023",NA,NA
"23515","BEACH STREET EATERY","57 BEACH STREET,MANHATTAN NY,10013",NA,NA
"23516","BEACH CAFE (Kingsborough Community College U building)","2001 ORIENTAL BOULEVARD,BROOKLYN NY,11235",NA,NA
"23517","BEACH CAFE","1326 2 AVENUE,MANHATTAN NY,10021",NA,NA
"23518","BEACH CAFE","3152 BRIGHTON 6TH ST,BROOKLYN NY,11235",NA,NA
"23519","BEACH BAR","2722 GERRITSEN AVE,BROOKLYN NY,11229",NA,NA
"23520","BEACH BAGEL","438 BEACH  129 STREET,QUEENS NY,11694",NA,NA
"23521","BEA","403 W 43RD STREET,MANHATTAN NY,10036",NA,NA
"23522","BE JUICE","93 3RD AVE,MANHATTAN NY,10003",NA,NA
"23523","BE JUICE","121 UNIVERSITY PL,MANHATTAN NY,10003",NA,NA
"23524","BCD TOFU HOUSE","22005 NORTHERN BOULEVARD,QUEENS NY,11361",NA,NA
"23525","BCD TOFU HOUSE","5 WEST   32 STREET,MANHATTAN NY,10001",NA,NA
"23526","BCAKENY","702 WASHINGTON AVENUE,BROOKLYN NY,11238",NA,NA
"23527","BCA RESTAURANT","4106 149TH PL,QUEENS NY,11355",NA,NA
"23528","BBQ VILLAGE","18112 HILLSIDE AVE,QUEENS NY,11432",NA,NA
"23529","BBQ VILLAGE","15726 NORTHERN BOULEVARD,QUEENS NY,11354",NA,NA
"23530","BBQ CHICKEN","15823 NORTHERN BLVD,QUEENS NY,11358",NA,NA
"23531","BBQ CHICKEN","25116 NORTHERN BOULEVARD,QUEENS NY,11362",NA,NA
"23532","Baz Bagel and Restaurant","181 GRAND ST,MANHATTAN NY,10013",NA,NA
"23533","BAYSIDE MARINA SNACK BAR","2805 CROSS ISLAND PARKWAY,QUEENS NY,11360",NA,NA
"23534","BAYSIDE DINER","20707 NORTHERN BOULEVARD,QUEENS NY,11361",NA,NA
"23535","BAYRIDGE SUSHI","6914 3RD AVE,BROOKLYN NY,11209",NA,NA
"23536","BAYRIDGE PIZZA","7704 5 AVENUE,BROOKLYN NY,11209",NA,NA
"23537","BAYOU","1072 BAY STREET,STATEN ISLAND NY,10305",NA,NA
"23538","BAYHOUSE","15557 BAYVIEW AVENUE,QUEENS NY,11422",NA,NA
"23539","BAYBRIDGE SZECHUAN RESTAURANT","20806 08 CROSSISLAND PW,QUEENS NY,11360",NA,NA
"23540","BAYARDS ALE HOUSE","1589 1ST AVE,MANHATTAN NY,10028",NA,NA
"23541","BAYARD'S ALEHOUSE","533 HUDSON STREET,MANHATTAN NY,10014",NA,NA
"23542","BAY THAI RESTAURANT","6735 3RD AVE,BROOKLYN NY,11220",NA,NA
"23543","BAY TERRACE POOL CLUB","21714 24 AVENUE,QUEENS NY,11360",NA,NA
"23544","BAY TERRACE POOL & TENNIS CENTER","21200 23 AVENUE,QUEENS NY,11360",NA,NA
"23545","BAY SWEET CAFE","382 BAY ST,STATEN ISLAND NY,10301",NA,NA
"23546","BAY SWEET CAFE","382 BAY STREET,STATEN ISLAND NY,10301",NA,NA
"23547","BAY SUSHI","29 BAY RIDGE AVENUE,BROOKLYN NY,11220",NA,NA
"23548","BAY RIDGE MANOR CATERING","476 76 STREET,BROOKLYN NY,11209",NA,NA
"23549","BAY RIDGE DINER","8017 5 AVENUE,BROOKLYN NY,11209",NA,NA
"23550","BAY RIDGE CAFE","6802 4TH AVE,BROOKLYN NY,11220",NA,NA
"23551","BAY PLAZA JAVA","200 BAYCHESTER AVE,BRONX NY,10475",NA,NA
"23552","BAY PIZZERIA RESTAURANT","1420 SHEEPSHEAD BAY ROAD,BROOKLYN NY,11235",NA,NA
"23553","BAY LEAF INDIAN FOOD","561 FLATBUSH AVE,BROOKLYN NY,11225",NA,NA
"23554","BAY HOUSE BISTRO","574 BAY ST,STATEN ISLAND NY,10304",NA,NA
"23555","BAY CLUB RESTAURANT","2 BAY CLUB DRIVE,QUEENS NY,11360",NA,NA
"23556","BAY BAGELS","6302 BAY PARKWAY,BROOKLYN NY,11204",NA,NA
"23557","BAWARCHI INDIAN CUISINE","1546 MADISON AVE,MANHATTAN NY,10029",NA,NA
"23558","BAVARIA BIERHOUSE","19 S WILLIAM ST,MANHATTAN NY,10004",NA,NA
"23559","BATTERY HARRIS","64 FROST ST,BROOKLYN NY,11211",NA,NA
"23560","BATTERY GARDENS RESTAURANT","1 BATTERY PARK PLAZA,MANHATTAN NY,10004",NA,NA
"23561","BATTERSBY","255 SMITH STREET,BROOKLYN NY,11231",NA,NA
"23562","BATI","747 FULTON STREET,BROOKLYN NY,11217",NA,NA
"23563","BATH BEACH DINER","2028 BATH AVENUE,BROOKLYN NY,11214",NA,NA
"23564","BATEAUX NEW YORK","62 WEST 23 STREET - CHELSEA PIER,MANHATTAN NY,10011",NA,NA
"23565","BATATA","3021 FORT HAMILTON PKWY,BROOKLYN NY,11218",NA,NA
"23566","BATARD","239 WEST BROADWAY,MANHATTAN NY,10013",NA,NA
"23567","BAT-EL AHARON","41 W 47TH ST,MANHATTAN NY,10036",NA,NA
"23568","BASURERO","3217 STEINWAY STREET,QUEENS NY,11103",NA,NA
"23569","BASTA PASTA RESTAURANT","37 WEST 17 STREET,MANHATTAN NY,10011",NA,NA
"23570","BASSO56","234 WEST 56 STREET,MANHATTAN NY,10019",NA,NA
"23571","BASSETT CATERERS","1404 AVENUE X,BROOKLYN NY,11235",NA,NA
"23572","BASSANOVA RAMEN","76 MOTT ST,MANHATTAN NY,10013",NA,NA
"23573","BASKIN ROBBINS","1976 86 STREET,BROOKLYN NY,11214",NA,NA
"23574","BASKIN ROBBINS","11112 FLATLAND AVENUE,BROOKLYN NY,11207",NA,NA
"23575","BASKIN ROBBINS","1716 VICTORY BLVD,STATEN ISLAND NY,10314",NA,NA
"23576","BASKETS BY ELLEE","7514 JAMAICA AVENUE,QUEENS NY,11421",NA,NA
"23577","BASILIO'S INN RESTAURANT","6 GALESVILLE COURT,STATEN ISLAND NY,10305",NA,NA
"23578","BASIL BRICK OVEN","2817 ASTORIA BLVD,QUEENS NY,11102",NA,NA
"23579","BASIL","268 KINGSTON AVENUE,BROOKLYN NY,11213",NA,NA
"23580","BASIK","323 GRAHAM AVENUE,BROOKLYN NY,11211",NA,NA
"23581","BASICS CAFETERIA","1064 FRANKLIN AVENUE,BRONX NY,10456",NA,NA
"23582","BASIC NEEDS","791 PROSPECT PL,BROOKLYN NY,11216",NA,NA
"23583","BASES LOADED SPORTS BAR","2997 WESTCHESTER AVE,BRONX NY,10461",NA,NA
"23584","BASERA RESTAURANT","7414 37TH RD,QUEENS NY,11372",NA,NA
"23585","BASERA INDIAN BISTRO","745 9 AVENUE,MANHATTAN NY,10019",NA,NA
"23586","BASCOM CATERING & EVENTS","940 GARRISON AVENUE,BRONX NY,10474",NA,NA
"23587","BAS KENNEDY FRIED CHICKEN","1375 BOSTON ROAD,BRONX NY,10456",NA,NA
"23588","BARZOLA'S RESTAURANT III","9212 37 AVENUE,QUEENS NY,11372",NA,NA
"23589","BARZINHO","48 HESTER STREET,MANHATTAN NY,10002",NA,NA
"23590","BARTOW PIZZA","2045 BARTOW AVE,BRONX NY,10475",NA,NA
"23591","BARTOLINO'S RISTORANTE","3415 BROADWAY,QUEENS NY,11106",NA,NA
"23592","BARTOLINO'S FINE ITALIAN PIZZA","3411 BROADWAY,QUEENS NY,11106",NA,NA
"23593","BARRYS BOOTCAMP","135 W 20TH ST,MANHATTAN NY,10011",NA,NA
"23594","BARRY'S RESTAURANT","707 EAST  235 STREET,BRONX NY,10466",NA,NA
"23595","BARRY'S BOOTCAMP NOHO","419 LAFAYETTE ST,MANHATTAN NY,10003",NA,NA
"23596","BARRY'S BOOTCAMP FUEL BAR","1 YORK ST,MANHATTAN NY,10013",NA,NA
"23597","BARRY'S BOOTCAMP","1216 2ND AVE,MANHATTAN NY,10065",NA,NA
"23598","BARROW'S PUB","463 HUDSON STREET,MANHATTAN NY,10014",NA,NA
"23599","BARROW STREET ALEHOUSE","15 BARROW STREET,MANHATTAN NY,10014",NA,NA
"23600","BARRIO CHINO","253 BROOME STREET,MANHATTAN NY,10002",NA,NA
"23601","BARRIO 47","47 8 AVENUE,MANHATTAN NY,10014",NA,NA
"23602","BARREL & FARE","494 4TH AVE,BROOKLYN NY,11215",NA,NA
"23603","BARRE CAFE AT STEPS","2121 BROADWAY,MANHATTAN NY,10023",NA,NA
"23604","BARRANQUILLA BAKERY & RESTAURANT","3448 JUNCTION BOULEVARD,QUEENS NY,11372",NA,NA
"23605","BARRAMUNDI","67 CLINTON STREET,MANHATTAN NY,10002",NA,NA
"23606","BARRAGE","401 WEST   47 STREET,MANHATTAN NY,10036",NA,NA
"23607","BARRACUDA BAR","275 WEST   22 STREET,MANHATTAN NY,10011",NA,NA
"23608","BARRACA/MACONDO","81 GREENWICH AVENUE,MANHATTAN NY,10014",NA,NA
"23609","BAROSA BRICK OVEN","6229 WOODHAVEN BOULEVARD,QUEENS NY,11374",NA,NA
"23610","BAROQUE","1944 STEINWAY ST,QUEENS NY,11105",NA,NA
"23611","BARONE PIZZA","4027 MAIN STREET,QUEENS NY,11354",NA,NA
"23612","BARON'S","564 DEKALB AVE,BROOKLYN NY,11205",NA,NA
"23613","BARNEY GREENGRASS","541 AMSTERDAM AVENUE,MANHATTAN NY,10024",NA,NA
"23614","BARNETT CATERING","13708 REDDING ST,QUEENS NY,11417",NA,NA
"23615","BARNES & NOBLE CAFE","555 5 AVENUE,MANHATTAN NY,10017",NA,NA
"23616","BARNES & NOBLE CAFE","267 7 AVENUE,BROOKLYN NY,11215",NA,NA
"23617","BARNES & NOBLE CAFE","290 BAYCHESTER AVENUE,BRONX NY,10475",NA,NA
"23618","BARNES & NOBLE CAFE","2380 BELL BOULEVARD,QUEENS NY,11360",NA,NA
"23619","BARNES & NOBLE CAFE","2289 BROADWAY,MANHATTAN NY,10024",NA,NA
"23620","BARNES & NOBLE CAFE","106 COURT STREET,BROOKLYN NY,11201",NA,NA
"23621","BARNES & NOBLE CAFE","33 EAST   17 STREET,MANHATTAN NY,10003",NA,NA
"23622","BARNES & NOBLE CAFE","160 EAST   54 STREET,MANHATTAN NY,10022",NA,NA
"23623","BARNES & NOBLE CAFE","150 EAST   86 STREET,MANHATTAN NY,10028",NA,NA
"23624","BARNES & NOBLE CAFE","55 LEXINGTON AVE,MANHATTAN NY,10010",NA,NA
"23625","BARNES & NOBLE CAFE","2245 RICHMOND AVENUE,STATEN ISLAND NY,10314",NA,NA
"23626","BARNES & NOBLE CAFE","97 WARREN STREET,MANHATTAN NY,10007",NA,NA
"23627","BARN JOO","893 BROADWAY,MANHATTAN NY,10003",NA,NA
"23628","BARMASA / MASA","10 COLUMBUS CIRCLE,MANHATTAN NY,10019",NA,NA
"23629","BARLEYCORN","23 PARK PL,MANHATTAN NY,10007",NA,NA
"23630","BARLEY & GRAIN","421 AMSTERDAM AVE,MANHATTAN NY,10024",NA,NA
"23631","BARKOGI","957 2 AVENUE,MANHATTAN NY,10022",NA,NA
"23632","BARKING DOG RESTAURANT","1453 YORK AVENUE,MANHATTAN NY,10075",NA,NA
"23633","BARKING DOG LUNCHEONETTE","1678 3 AVENUE,MANHATTAN NY,10128",NA,NA
"23634","BARK","474 BERGEN STREET,BROOKLYN NY,11217",NA,NA
"23635","BARK","155 BLEECKER ST,MANHATTAN NY,10012",NA,NA
"23636","barista verace pizza & cafe","9244 QUEENS BLVD,QUEENS NY,11374",NA,NA
"23637","BARISTA","11-11 44 ROAD,QUEENS NY,11101",NA,NA
"23638","BARIOS PIZZA & RESTAURANT","446 NOME AVENUE,STATEN ISLAND NY,10314",NA,NA
"23639","BARIO'S","1400 TRAVIS AVE,STATEN ISLAND NY,10314",NA,NA
"23640","BARILLA RESTAURANTS","108 W 32ND ST,MANHATTAN NY,10001",NA,NA
"23641","BARI'S PIZZA & PASTA RESTAURANT","596 BAY STREET,STATEN ISLAND NY,10304",NA,NA
"23642","BARI'S PIZZA","8619 4 AVENUE,BROOKLYN NY,11209",NA,NA
"23643","BARI SANDWICH SHOP","135 58 STREET,BROOKLYN NY,11220",NA,NA
"23644","BARFLY","244 3 AVENUE,MANHATTAN NY,10010",NA,NA
"23645","BAREPLANET CAFE","0 138 ST & AMSTERDAM AVE,MANHATTAN NY,10031",NA,NA
"23646","BAREBURGER","1370 1 AVENUE,MANHATTAN NY,10021",NA,NA
"23647","BAREBURGER","1681 1ST AVE,MANHATTAN NY,10128",NA,NA
"23648","BAREBURGER","85 2 AVENUE,MANHATTAN NY,10003",NA,NA
"23649","BAREBURGER","514 3 AVENUE,MANHATTAN NY,10016",NA,NA
"23650","BAREBURGER","3321 31 AVENUE,QUEENS NY,11106",NA,NA
"23651","BAREBURGER","2301 31 STREET,QUEENS NY,11105",NA,NA
"23652","BAREBURGER","170 7 AVENUE,BROOKLYN NY,11215",NA,NA
"23653","BAREBURGER","153 8 AVENUE,MANHATTAN NY,10011",NA,NA
"23654","BAREBURGER","7149 AUSTIN STREET,QUEENS NY,11375",NA,NA
"23655","BAREBURGER","4238 BELL BOULEVARD,QUEENS NY,11361",NA,NA
"23656","BAREBURGER","795 COLUMBUS AVE,MANHATTAN NY,10025",NA,NA
"23657","BAREBURGER","145149 COURT ST,BROOKLYN NY,11201",NA,NA
"23658","BAREBURGER","535 LAGUARDIA PLACE,MANHATTAN NY,10012",NA,NA
"23659","BAREBURGER","4819 VERNON BLVD,QUEENS NY,11101",NA,NA
"23660","BAREBURGER","366 W 46TH ST,MANHATTAN NY,10036",NA,NA
"23661","BAREBURGER","313 W 57TH ST,MANHATTAN NY,10019",NA,NA
"23662","BAREBURGER","155 WILLIAM ST,MANHATTAN NY,10038",NA,NA
"23663","BARD BASEMENT FACULTY KITCHEN","50 HAVEN AVENUE,MANHATTAN NY,10032",NA,NA
"23664","BARCLAYS  CLIENT DINING ROOM","745 7 AVENUE,MANHATTAN NY,10019",NA,NA
"23665","BARCLAYS","200 PARK AVENUE,MANHATTAN NY,10017",NA,NA
"23666","BARCLAY'S CAPITAL","745 7 AVENUE,MANHATTAN NY,10019",NA,NA
"23667","BARCLAY STREET CAFE","245 GREENWICH ST,MANHATTAN NY,10007",NA,NA
"23668","BARCEY'S COFFEE","140 ST NICHOLAS AVENUE,BROOKLYN NY,11237",NA,NA
"23669","BARCELONA BITES GASTRO CLUB","220 W 242ND ST,BRONX NY,10471",NA,NA
"23670","BARCELONA BAR","923 8 AVENUE,MANHATTAN NY,10019",NA,NA
"23671","BARCADE","6 SAINT MARKS PL,MANHATTAN NY,10003",NA,NA
"23672","BARCADE","388 UNION AVENUE,BROOKLYN NY,11211",NA,NA
"23673","BARCADE","148 W 24TH ST,MANHATTAN NY,10011",NA,NA
