"","NAME","lat","lng","NTAName","spot_type"
"747","Forrest Scott Group",40.7239752588647,-73.9964730863879,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"748","Fortress Fae Worldwide",40.7433566312903,-73.9565368541996,"Hunters Point-Sunnyside-West Maspeth","art_gallery"
"749","Fortress Ny",40.7433898305589,-73.9567241263446,"Hunters Point-Sunnyside-West Maspeth","art_gallery"
"750","Fortuna Fine Arts Ltd",40.7748598645171,-73.9634411547785,"Upper East Side-Carnegie Hill","art_gallery"
"751","Forum Gallery",40.7632934526437,-73.973423312028,"Midtown-Midtown South","art_gallery"
"752","Fowa Enterprises Corp",40.7133156513754,-73.9970125926335,"Chinatown","art_gallery"
"753","Franklin Bowles Galleries",40.7252668336075,-74.0009498666726,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"754","Franklin Parrasch Gallery",40.7633720834622,-73.9754342245949,"Midtown-Midtown South","art_gallery"
"755","Frederick Schultz Ancient Art",40.7869022834323,-73.9806988449464,"Upper West Side","art_gallery"
"756","Fredericks Freiser Gallery",40.7470688884823,-74.0051961895703,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"757","Frederieke Taylor Gallery",40.74784537035,-74.006238295025,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"758","Frei-Nathan Susan Fine Works On Paper Llc",40.7743313626883,-73.9547311606178,"Yorkville","art_gallery"
"759","Friedman Vallois Llc",40.7685893026939,-73.9674438587324,"Upper East Side-Carnegie Hill","art_gallery"
"760","Friedrich Petzel Gallery",40.7478539922336,-74.0060955850063,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"761","Frielich Bros-Deutsch Bros",40.727224780222,-73.9948141219529,"West Village","art_gallery"
"762","Friends of Bezalel Academy",40.7531396669112,-73.9807312734369,"Murray Hill-Kips Bay","art_gallery"
"763","Fulton Plaza",40.7095897724339,-74.0070468307206,"Battery Park City-Lower Manhattan","art_gallery"
"764","Fulton St Art Gallery",40.7074687411589,-74.0058906552173,"Battery Park City-Lower Manhattan","art_gallery"
"765","G P L Promotions Ltd",40.7495556396618,-73.9820716102324,"Murray Hill-Kips Bay","art_gallery"
"766","Gagosian Gallery Chelsea",40.7490834388607,-74.0053920090529,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"767","Gagosian Gallery Uptown",40.7748350592535,-73.9635804473823,"Upper East Side-Carnegie Hill","art_gallery"
"768","Galerie Des Arts Ltd",40.7744187192751,-73.9642049319559,"Upper East Side-Carnegie Hill","art_gallery"
"769","Galerie Thomas",40.7358122335487,-74.0028370439319,"West Village","art_gallery"
"770","Galleria On Third",40.7464019802216,-73.9771880235982,"Murray Hill-Kips Bay","art_gallery"
"771","Galleria Ramis Barquet Ny Ltd",40.7624142229462,-73.9717918765114,"Midtown-Midtown South","art_gallery"
"772","Gallery 151",40.7267432913594,-73.9920471370052,"West Village","art_gallery"
"773","Gallery 292",40.7250511592619,-74.0000864617862,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"774","Gallery 49",40.7618383888081,-73.9875149217617,"Clinton","art_gallery"
"775","Gallery 71 Inc",40.7696362226824,-73.9629959871501,"Upper East Side-Carnegie Hill","art_gallery"
"776","Gallery 91",40.7214057665586,-74.0021573834103,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"777","Gallery at the American Bible Society",40.7702539849777,-73.9827387609065,"Lincoln Square","art_gallery"
"778","Gallery at the New York School of Interior Design",40.7685641703181,-73.9624636285004,"Upper East Side-Carnegie Hill","art_gallery"
"779","Gallery Bai Inc",40.7605964648216,-73.9962793201646,"Clinton","art_gallery"
"780","Gallery Henoch",40.7501269513015,-74.0052608577384,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"781","Gallery of Ireland",40.7479598690938,-73.9136990085251,"Hunters Point-Sunnyside-West Maspeth","art_gallery"
"782","Gardner & Barr Inc",40.7617480641619,-73.9627827578386,"Lenox Hill-Roosevelt Island","art_gallery"
"783","Garth Clark Gallery",40.7632854214458,-73.9756454068126,"Midtown-Midtown South","art_gallery"
"784","Garth Clark Gallery's Project Space",40.7461805391859,-73.948318992294,"Hunters Point-Sunnyside-West Maspeth","art_gallery"
"785","Gasser & Grunert",40.7455837758405,-74.0073621955294,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"786","Gavin Brown's Enterprise Corp",40.730549913428,-74.0085930244375,"West Village","art_gallery"
"787","Generous Miracles Space Ltd",40.7466937287619,-74.0070100881543,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"788","George Adams Gallery",40.7502539940052,-74.0040267783162,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"789","George Billis Gallery",40.7500775625259,-74.0054274765327,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"790","Geos Art Gallery and Tuxedos",40.6920336142463,-73.7506113995981,"St. Albans","art_gallery"
"791","Gerold Wunderlich & Co",40.7637415742442,-73.9765953071867,"Midtown-Midtown South","art_gallery"
"792","Gian Enzo Sperone",40.729780288386,-74.0080326146114,"West Village","art_gallery"
"793","Giraud Pissarro Segalot",40.7690669716293,-73.9635510484415,"Upper East Side-Carnegie Hill","art_gallery"
"794","Gleason Tim Gallery",40.7217015976953,-73.9942730182635,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"795","Global Passages Inc",40.7621453720727,-73.9655111637798,"Lenox Hill-Roosevelt Island","art_gallery"
"796","Godel & Co Inc",40.7718113892852,-73.9647860146929,"Upper East Side-Carnegie Hill","art_gallery"
"797","Goedhuis Contemporary Ltd",40.7739671083205,-73.9629717259921,"Upper East Side-Carnegie Hill","art_gallery"
"798","Goethe-Institut Wyoming Building",40.7263431913139,-73.991118752324,"East Village","art_gallery"
"799","Golden Caren Fine Arts",40.7500893791276,-74.0045046997817,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"800","Goodman James Gallery",40.7622775433504,-73.9718797176169,"Midtown-Midtown South","art_gallery"
"801","Grant Gallery",40.7204466100616,-74.0024428400941,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"802","Great Modern Pictures",40.7484327467021,-73.9856542214359,"Midtown-Midtown South","art_gallery"
"803","Greeley Square Gallery",40.7470427519568,-73.987690781701,"Midtown-Midtown South","art_gallery"
"804","Green Essie Galleries Inc",40.8263814767388,-73.9446695065763,"Hamilton Heights","art_gallery"
"805","Greene Naftali Inc",40.7500359783972,-74.0043835006039,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"806","Greene Space Gallery",40.724508986148,-74.0000400725794,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"807","Littlejohn Contemporary Art",40.7623398346136,-73.9720341556309,"Midtown-Midtown South","art_gallery"
"808","Lizan Tops Associates",40.7849198970968,-73.9571327678197,"Upper East Side-Carnegie Hill","art_gallery"
"809","Lladro Museum & Collector's Society",40.7641296430966,-73.9762573213922,"Midtown-Midtown South","art_gallery"
"810","Lladro USA",40.7642106911287,-73.9761960209464,"Midtown-Midtown South","art_gallery"
"811","Location One",40.7209872944836,-74.002465027358,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"812","Lombard-Fried Fine Arts Inc",40.7503211913664,-74.0037662685784,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"813","Long Fine Art",40.7417200530566,-74.0064506337982,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"814","Lower Manhattan Cultural Council",40.7066044194852,-74.0062520814683,"Battery Park City-Lower Manhattan","art_gallery"
"815","Lublin Mary Fine Arts",40.7689716378212,-73.963459441367,"Upper East Side-Carnegie Hill","art_gallery"
"816","Lucas Schoormans Gallery",40.749761458358,-74.0037421381176,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"817","Ludlow 38",40.7160736730368,-73.9901461351481,"Chinatown","art_gallery"
"818","Luhring Augustine Gallery Inc",40.749108936403,-74.0051017956319,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"819","Lumbard Jean",40.7875969650995,-73.9543753234142,"East Harlem South","art_gallery"
"820","Lun Yee Assn",40.7167977227951,-73.9969683352414,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"821","Lunarbase Inc",40.7142746494891,-73.9603443195085,"North Side-South Side","art_gallery"
"822","Lurie Tamar & Ranan",40.7624670004199,-73.9739876240289,"Midtown-Midtown South","art_gallery"
"823","M & R Sayer Fine Art Llc",40.7701225272882,-73.9630531621982,"Upper East Side-Carnegie Hill","art_gallery"
"824","M K J Art Gallery",40.7381966577583,-73.9824201260912,"Gramercy","art_gallery"
"825","MacCarone Inc",40.7309314365807,-74.0084802974304,"West Village","art_gallery"
"826","Malcolm Christian T Fine Arts Managemnt Svc",40.7484691693558,-73.9940229631139,"Midtown-Midtown South","art_gallery"
"827","Manhattan Art",40.7503125094461,-73.9844837959265,"Midtown-Midtown South","art_gallery"
"828","Mansion Gracie Gallery",40.7274079574537,-73.9888692388919,"East Village","art_gallery"
"829","Marbella Gallery",40.7714436947803,-73.965304999879,"Upper East Side-Carnegie Hill","art_gallery"
"830","Marc Jancou Contemporary",40.7274929221971,-73.9945829791445,"West Village","art_gallery"
"831","Marc Jancou Fine Art Ltd",40.7687705626813,-73.9672701941887,"Upper East Side-Carnegie Hill","art_gallery"
"832","Marcus Curt Gallery Inc",40.7319955135462,-73.9970342589284,"West Village","art_gallery"
"833","Margaret Thatcher Projects",40.7485026754745,-74.0054867415908,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"834","Margo Feiden Galleries Ltd",40.7325749213291,-73.9948212913365,"West Village","art_gallery"
"835","Marian Goodman Gallery",40.7633870724301,-73.9756850214431,"Midtown-Midtown South","art_gallery"
"836","Marianne Boesky Gallery",40.7488391680008,-74.0042404164484,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"837","Marie Walsh Sharpe Art Foundation Art",40.7232195707651,-74.0093829482451,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"838","Markey Lawrence Inc",40.7738897947384,-73.9630305974673,"Upper East Side-Carnegie Hill","art_gallery"
"839","Marlborough Gallery",40.7635577962961,-73.9763072464542,"Midtown-Midtown South","art_gallery"
"840","Martin Lawrence Galleries",40.7261290017199,-74.0002434322682,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"841","Martinez Gallery",40.7507808655543,-74.0030962964977,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"842","Mary Boone Gallery",40.7633567600777,-73.9732063898559,"Midtown-Midtown South","art_gallery"
"843","Mary Ryan Gallery",40.763343985093,-73.9755955388057,"Midtown-Midtown South","art_gallery"
"844","Master Drawing Assoc",40.6880592373947,-73.9299222643525,"Stuyvesant Heights","art_gallery"
"845","Master Framemakers",40.7619329988947,-73.9650895881697,"Lenox Hill-Roosevelt Island","art_gallery"
"846","Mathes Barbara Gallery",40.7769665862945,-73.9621648427065,"Upper East Side-Carnegie Hill","art_gallery"
"847","Matthew Marks Gallery - 22nd St.",40.7472974149691,-74.0058965829313,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"848","Matthew Marks Gallery - 24th St.",40.7489710759727,-74.0047472790251,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"849","Max Protetech Gallery",40.7474980282723,-74.0052971914245,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"850","Maxwell Davidson Gallery",40.762641974396,-73.9746159396965,"Midtown-Midtown South","art_gallery"
"851","Mc Dougal A",40.7865511858265,-73.9809130378686,"Upper West Side","art_gallery"
"852","McCarron Paul Fine Prints & Drawings",40.7759268479055,-73.9627865736675,"Upper East Side-Carnegie Hill","art_gallery"
"853","McGinnis Cheryl Gallery",40.7546799700949,-73.992145827746,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"854","McKee Gallery",40.7632375195901,-73.9732946664364,"Midtown-Midtown South","art_gallery"
"855","McKenzie Fine Art Inc",40.7494363855362,-74.0037714072592,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"856","Medialia Corp",40.7555993228522,-73.9931453631252,"Clinton","art_gallery"
"857","Mehu Gallery",40.7947991767716,-73.9636809905264,"Upper West Side","art_gallery"
"858","Meisel Louis K Gallery",40.7256943351909,-74.0004792798924,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"859","Meisel Susan P Decorative Arts",40.7257688741544,-74.000420494427,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"860","Merrin Gallery",40.7627539710044,-73.9746895340178,"Midtown-Midtown South","art_gallery"
"861","Merton Simpson Gallery Inc",40.7454474019981,-73.9896586590619,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"862","Messineo Atr Projects",40.7485996065341,-73.9939322911435,"Midtown-Midtown South","art_gallery"
"863","Metro Art",40.7133589592815,-73.8745032538873,"Middle Village","art_gallery"
"864","Metro Art and Frame",40.8860495372563,-73.9111565063977,"Spuyten Duyvil-Kingsbridge","art_gallery"
"865","Metro Pictures",40.7489549316221,-74.0045937267485,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"866","Miakey Art Gallery",40.6402548222534,-74.0085555793075,"Sunset Park East","art_gallery"
"867","Michael Werner Gallery",40.7752470914846,-73.9642620856143,"Upper East Side-Carnegie Hill","art_gallery"
"868","Michail- Lombardo Gallery",40.7698414557171,-73.96654242387,"Upper East Side-Carnegie Hill","art_gallery"
"869","Michel Soskine Inc",40.7761149774519,-73.9606906372302,"Upper East Side-Carnegie Hill","art_gallery"
"870","Michelle Rosenfeld Gallery",40.77625969157,-73.9627890505795,"Upper East Side-Carnegie Hill","art_gallery"
"871","Miele Frank J Gallery",40.7781698529012,-73.9610646184826,"Upper East Side-Carnegie Hill","art_gallery"
"872","Miller Geisler Gallery Llc",40.7495285455035,-74.004026259643,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"873","Miller Laurence Gallery Inc",40.7632316464472,-73.9755326157083,"Midtown-Midtown South","art_gallery"
"874","Mimi Ferzt Inc",40.7236907495411,-74.0007460348667,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"875","Minetta Brook Inc",40.7194907042497,-74.0090173769994,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"876","Mip Art Realty Inc",40.7229698776924,-74.0002834994417,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"877","Mitchell Algus Gallery",40.7495397514391,-74.0037861385374,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"878","Mitchell-Innes & Nash",40.7759931533258,-73.9625796104965,"Upper East Side-Carnegie Hill","art_gallery"
"879","Mixed Greens Gallery",40.75030912807,-74.0038784019635,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"880","Mobile Concept Inc",40.7619241713819,-73.8309558665646,"Flushing","art_gallery"
"881","Modern Art & Framing",40.7645553713602,-73.9803220407843,"Midtown-Midtown South","art_gallery"
"882","Moeller Achim Fine Art Ltd",40.7662743662589,-73.9686360349933,"Upper East Side-Carnegie Hill","art_gallery"
"883","Momenta Art Gallery",40.7115004186299,-73.9629535507041,"North Side-South Side","art_gallery"
"884","Monalisa Art Gallery",40.7801087494709,-73.9466513812263,"Yorkville","art_gallery"
"885","Montserrat Gallery Inc",40.7247166953788,-73.9969295156587,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"886","Mooney Robert J Arts Management",40.6890892212758,-73.9936147542435,"Carroll Gardens-Columbia Street-Red Hook","art_gallery"
"887","Morales David",40.7553958818089,-73.9928089751161,"Clinton","art_gallery"
"888","Morgan Art Consulting",40.7402544963851,-73.9857800311424,"Gramercy","art_gallery"
"889","Morning Star Gallery Ltd",40.7299252904358,-73.8578332596598,"Forest Hills","art_gallery"
"890","Naegele Amyas Bases & African Art",40.754486403498,-73.9943359123929,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"891","Naiman Lee Fine Art",40.7883444153208,-73.9676739474621,"Upper West Side","art_gallery"
"892","Nancy Hoffman Gallery Inc",40.7251802328135,-74.0010241036522,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"893","Nancy Margolis Gallery Inc",40.7496465575122,-74.0041836453184,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"894","Natalie Karg Ltd",40.7553381053579,-73.9926656268671,"Clinton","art_gallery"
"895","Nathaniel Moore Llc",40.7203110625341,-74.0088638253243,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"896","Navarra Enrico",40.762503483163,-73.9720003241182,"Midtown-Midtown South","art_gallery"
"897","Neal Meltzer Fine Arts",40.7629403937337,-73.9724195537305,"Midtown-Midtown South","art_gallery"
"898","Neikrug Marjorie Appraisals",40.7653688189766,-73.9662597934102,"Upper East Side-Carnegie Hill","art_gallery"
"899","Neuhoff Gallery Inc",40.7624328993632,-73.9720577509639,"Midtown-Midtown South","art_gallery"
"900","New Dorp Village Antiques Ltd",40.6284329276005,-74.115817552944,"New Brighton-Silver Lake","art_gallery"
"901","New York Art Expo Inc",40.7050003225385,-74.0096078613116,"Battery Park City-Lower Manhattan","art_gallery"
"902","New York Art Gallery",40.775828416993,-73.9497533973259,"Yorkville","art_gallery"
"903","New York Gallery Tours",40.7345952366273,-74.0039443430047,"West Village","art_gallery"
"904","Nexus Gallery Inc",40.7304249437144,-73.9839451177135,"East Village","art_gallery"
"905","Nohra Haime Gallery",40.7623700157912,-73.9721042005101,"Midtown-Midtown South","art_gallery"
"906","Nolan Eckman Gallery",40.7239782884956,-73.9977398962041,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"907","Northstar Research Associates Inc",40.7895629878374,-73.9748436585064,"Upper West Side","art_gallery"
"908","Nyabinghi Africian Gift Shop",40.7152350744218,-74.0081528520078,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"909","O J Art Gallery",40.7348884680412,-73.9982900976371,"West Village","art_gallery"
"910","O.K. Harris Gallery",40.7236886216462,-74.0020705558382,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"911","Object-Image",40.6798487069715,-73.9778983348225,"Park Slope-Gowanus","art_gallery"
"912","Oditi Inc",40.7863648221274,-73.9508496119353,"East Harlem South","art_gallery"
"913","Odyssia Gallery",40.7618747512849,-73.9626981363555,"Lenox Hill-Roosevelt Island","art_gallery"
"914","Old Print Shop Inc",40.7436732207121,-73.981948440641,"Murray Hill-Kips Bay","art_gallery"
"915","Omniguard Art Guarantee",40.7089388116659,-74.0114722358904,"Battery Park City-Lower Manhattan","art_gallery"
"916","One Twenty Eight",40.7198065194861,-73.9869130305955,"Chinatown","art_gallery"
"917","Opera Gallery",40.7238149375771,-73.9999484359666,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
